Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
5.37,Participant_05,Adaptive_Dual,1.389,1.416,1.079,321.7,10.1,None
5.49,Participant_05,Adaptive_Dual,1.390,1.416,1.077,321.8,10.3,None
5.60,Participant_05,Adaptive_Dual,1.392,1.416,1.076,322.3,10.2,None
5.71,Participant_05,Adaptive_Dual,1.392,1.416,1.076,322.2,10.1,None
5.82,Participant_05,Adaptive_Dual,1.392,1.415,1.076,322.2,10.4,None
5.93,Participant_05,Adaptive_Dual,1.391,1.415,1.077,321.6,10.6,None
6.04,Participant_05,Adaptive_Dual,1.384,1.418,1.073,315.8,9.8,None
6.15,Participant_05,Adaptive_Dual,1.377,1.421,1.067,306.7,8.1,None
6.26,Participant_05,Adaptive_Dual,1.373,1.423,1.060,297.4,7.6,None
6.37,Participant_05,Adaptive_Dual,1.377,1.428,1.049,283.2,5.8,None
6.48,Participant_05,Adaptive_Dual,1.395,1.431,1.050,276.0,2.6,None
6.60,Participant_05,Adaptive_Dual,1.416,1.432,1.052,269.0,1.9,None
6.71,Participant_05,Adaptive_Dual,1.429,1.441,1.061,265.3,4.0,None
6.82,Participant_05,Adaptive_Dual,1.435,1.445,1.072,264.5,2.3,None
6.93,Participant_05,Adaptive_Dual,1.443,1.444,1.079,261.9,4.3,None
7.04,Participant_05,Adaptive_Dual,1.450,1.443,1.088,261.6,4.4,None
7.15,Participant_05,Adaptive_Dual,1.457,1.444,1.096,262.9,3.9,None
7.26,Participant_05,Adaptive_Dual,1.462,1.445,1.099,263.1,3.5,None
7.37,Participant_05,Adaptive_Dual,1.465,1.445,1.099,263.1,3.7,None
7.49,Participant_05,Adaptive_Dual,1.467,1.444,1.097,263.2,4.2,None
7.60,Participant_05,Adaptive_Dual,1.468,1.444,1.095,263.3,4.2,None
7.71,Participant_05,Adaptive_Dual,1.470,1.445,1.092,262.6,4.2,None
7.82,Participant_05,Adaptive_Dual,1.470,1.444,1.089,261.8,4.3,None
7.93,Participant_05,Adaptive_Dual,1.469,1.445,1.089,262.7,5.1,None
8.04,Participant_05,Adaptive_Dual,1.465,1.446,1.095,268.1,6.9,None
8.15,Participant_05,Adaptive_Dual,1.464,1.439,1.102,280.1,7.8,None
8.26,Participant_05,Adaptive_Dual,1.468,1.441,1.100,295.3,8.8,None
8.37,Participant_05,Adaptive_Dual,1.473,1.443,1.087,309.1,6.7,None
8.49,Participant_05,Adaptive_Dual,1.471,1.438,1.069,321.8,7.7,None
8.60,Participant_05,Adaptive_Dual,1.470,1.432,1.047,329.5,9.4,None
8.71,Participant_05,Adaptive_Dual,1.474,1.428,1.026,337.1,9.8,None
8.82,Participant_05,Adaptive_Dual,1.481,1.427,1.006,345.0,9.4,None
8.93,Participant_05,Adaptive_Dual,1.489,1.426,0.984,351.6,8.4,None
9.04,Participant_05,Adaptive_Dual,1.494,1.427,0.967,356.8,7.7,None
9.15,Participant_05,Adaptive_Dual,1.496,1.426,0.952,0.4,7.3,None
9.26,Participant_05,Adaptive_Dual,1.496,1.427,0.938,2.3,6.4,None
9.37,Participant_05,Adaptive_Dual,1.494,1.427,0.927,4.0,5.6,None
9.49,Participant_05,Adaptive_Dual,1.492,1.427,0.918,4.6,4.9,None
9.60,Participant_05,Adaptive_Dual,1.490,1.427,0.911,4.9,4.3,None
9.71,Participant_05,Adaptive_Dual,1.490,1.428,0.907,5.2,3.7,None
9.82,Participant_05,Adaptive_Dual,1.488,1.428,0.905,4.9,3.5,None
9.93,Participant_05,Adaptive_Dual,1.486,1.428,0.906,4.5,3.7,None
10.04,Participant_05,Adaptive_Dual,1.483,1.428,0.907,4.3,3.8,None
10.15,Participant_05,Adaptive_Dual,1.481,1.428,0.908,4.1,3.6,None
10.26,Participant_05,Adaptive_Dual,1.477,1.429,0.911,4.0,3.5,None
10.38,Participant_05,Adaptive_Dual,1.474,1.430,0.914,3.7,3.4,None
10.49,Participant_05,Adaptive_Dual,1.471,1.429,0.917,3.8,3.6,None
10.60,Participant_05,Adaptive_Dual,1.466,1.430,0.920,3.8,3.8,None
10.71,Participant_05,Adaptive_Dual,1.463,1.430,0.923,3.7,3.8,None
10.82,Participant_05,Adaptive_Dual,1.458,1.430,0.926,3.8,3.9,None
10.93,Participant_05,Adaptive_Dual,1.454,1.431,0.928,3.7,3.8,None
11.04,Participant_05,Adaptive_Dual,1.449,1.431,0.928,3.6,3.7,None
11.15,Participant_05,Adaptive_Dual,1.443,1.431,0.929,2.1,3.6,None
11.26,Participant_05,Adaptive_Dual,1.437,1.432,0.930,0.2,3.8,None
11.37,Participant_05,Adaptive_Dual,1.435,1.432,0.930,0.4,3.6,None
11.49,Participant_05,Adaptive_Dual,1.433,1.431,0.929,1.5,3.8,None
11.60,Participant_05,Adaptive_Dual,1.432,1.431,0.928,1.7,3.7,None
11.71,Participant_05,Adaptive_Dual,1.432,1.431,0.927,2.2,3.9,None
11.82,Participant_05,Adaptive_Dual,1.432,1.431,0.927,2.4,3.9,None
11.93,Participant_05,Adaptive_Dual,1.431,1.431,0.927,1.7,4.3,None
12.04,Participant_05,Adaptive_Dual,1.431,1.431,0.927,0.8,4.5,None
12.15,Participant_05,Adaptive_Dual,1.433,1.430,0.928,0.5,5.0,None
12.26,Participant_05,Adaptive_Dual,1.434,1.430,0.928,0.1,5.3,None
12.37,Participant_05,Adaptive_Dual,1.435,1.429,0.928,359.8,5.8,None
12.49,Participant_05,Adaptive_Dual,1.437,1.430,0.928,0.7,5.5,None
12.60,Participant_05,Adaptive_Dual,1.441,1.429,0.927,0.9,5.7,None
12.71,Participant_05,Adaptive_Dual,1.445,1.428,0.928,1.6,6.2,None
12.82,Participant_05,Adaptive_Dual,1.447,1.428,0.928,1.7,6.3,None
12.93,Participant_05,Adaptive_Dual,1.449,1.428,0.927,1.5,6.4,None
13.05,Participant_05,Adaptive_Dual,1.451,1.428,0.925,1.8,6.2,None
13.15,Participant_05,Adaptive_Dual,1.453,1.429,0.922,2.2,5.8,None
13.26,Participant_05,Adaptive_Dual,1.454,1.430,0.920,3.0,4.6,None
13.37,Participant_05,Adaptive_Dual,1.455,1.431,0.917,3.7,4.2,None
13.48,Participant_05,Adaptive_Dual,1.455,1.430,0.916,2.5,4.5,None
13.59,Participant_05,Adaptive_Dual,1.454,1.429,0.915,2.3,4.7,None
13.71,Participant_05,Adaptive_Dual,1.454,1.429,0.915,2.0,4.7,None
13.82,Participant_05,Adaptive_Dual,1.453,1.429,0.915,1.8,4.7,None
13.93,Participant_05,Adaptive_Dual,1.451,1.430,0.916,1.8,4.5,None
14.04,Participant_05,Adaptive_Dual,1.449,1.430,0.917,1.9,4.6,None
14.15,Participant_05,Adaptive_Dual,1.448,1.430,0.919,2.1,4.8,None
14.26,Participant_05,Adaptive_Dual,1.447,1.429,0.921,2.9,5.1,None
14.37,Participant_05,Adaptive_Dual,1.446,1.429,0.922,3.4,5.2,None
14.48,Participant_05,Adaptive_Dual,1.444,1.430,0.924,3.4,5.3,None
14.60,Participant_05,Adaptive_Dual,1.443,1.430,0.925,2.9,5.4,None
14.71,Participant_05,Adaptive_Dual,1.442,1.430,0.926,2.7,5.6,None
14.82,Participant_05,Adaptive_Dual,1.441,1.430,0.926,2.6,5.6,None
14.93,Participant_05,Adaptive_Dual,1.441,1.430,0.926,2.8,5.6,None
15.04,Participant_05,Adaptive_Dual,1.440,1.430,0.926,2.8,5.5,None
15.15,Participant_05,Adaptive_Dual,1.440,1.430,0.926,2.7,5.5,None
15.26,Participant_05,Adaptive_Dual,1.441,1.429,0.925,2.7,5.5,None
15.37,Participant_05,Adaptive_Dual,1.441,1.429,0.925,2.7,5.5,None
15.48,Participant_05,Adaptive_Dual,1.441,1.430,0.925,2.3,5.4,None
15.60,Participant_05,Adaptive_Dual,1.442,1.430,0.925,2.4,5.4,None
15.71,Participant_05,Adaptive_Dual,1.442,1.430,0.925,2.5,5.4,None
15.82,Participant_05,Adaptive_Dual,1.443,1.430,0.925,2.5,5.4,None
15.93,Participant_05,Adaptive_Dual,1.443,1.430,0.925,2.4,5.4,None
16.04,Participant_05,Adaptive_Dual,1.444,1.430,0.925,2.3,5.4,None
16.15,Participant_05,Adaptive_Dual,1.444,1.430,0.926,2.3,5.5,None
16.26,Participant_05,Adaptive_Dual,1.443,1.430,0.927,2.2,5.6,None
16.37,Participant_05,Adaptive_Dual,1.443,1.430,0.929,2.3,5.7,None
16.48,Participant_05,Adaptive_Dual,1.444,1.430,0.929,2.5,5.8,None
16.59,Participant_05,Adaptive_Dual,1.445,1.430,0.930,2.5,5.8,None
16.71,Participant_05,Adaptive_Dual,1.447,1.430,0.931,2.5,6.0,None
16.82,Participant_05,Adaptive_Dual,1.448,1.430,0.931,2.2,5.9,None
16.93,Participant_05,Adaptive_Dual,1.449,1.430,0.930,2.2,6.0,None
17.04,Participant_05,Adaptive_Dual,1.450,1.430,0.930,2.1,6.0,None
17.15,Participant_05,Adaptive_Dual,1.451,1.429,0.929,2.2,6.1,None
17.26,Participant_05,Adaptive_Dual,1.452,1.429,0.928,2.2,6.1,None
17.37,Participant_05,Adaptive_Dual,1.454,1.429,0.927,2.3,6.1,None
17.48,Participant_05,Adaptive_Dual,1.455,1.429,0.926,2.4,6.1,None
17.59,Participant_05,Adaptive_Dual,1.456,1.429,0.925,2.3,6.1,None
17.71,Participant_05,Adaptive_Dual,1.457,1.429,0.923,2.4,6.0,None
17.82,Participant_05,Adaptive_Dual,1.458,1.429,0.922,2.4,6.1,None
17.93,Participant_05,Adaptive_Dual,1.457,1.429,0.921,2.3,5.8,None
18.04,Participant_05,Adaptive_Dual,1.456,1.429,0.921,2.2,5.7,None
18.15,Participant_05,Adaptive_Dual,1.455,1.429,0.921,2.4,5.9,None
18.26,Participant_05,Adaptive_Dual,1.453,1.429,0.922,2.3,6.0,None
18.37,Participant_05,Adaptive_Dual,1.452,1.430,0.923,2.5,5.9,None
18.48,Participant_05,Adaptive_Dual,1.451,1.430,0.924,2.6,5.8,None
18.60,Participant_05,Adaptive_Dual,1.449,1.430,0.925,2.5,5.9,None
18.71,Participant_05,Adaptive_Dual,1.448,1.430,0.925,2.5,5.8,None
18.82,Participant_05,Adaptive_Dual,1.447,1.430,0.926,2.4,5.9,None
18.93,Participant_05,Adaptive_Dual,1.445,1.430,0.928,2.3,6.0,None
19.04,Participant_05,Adaptive_Dual,1.444,1.430,0.929,2.4,6.0,None
19.15,Participant_05,Adaptive_Dual,1.443,1.430,0.931,2.4,6.1,None
19.26,Participant_05,Adaptive_Dual,1.442,1.430,0.933,2.5,6.3,None
19.37,Participant_05,Adaptive_Dual,1.442,1.430,0.935,2.3,6.5,None
19.48,Participant_05,Adaptive_Dual,1.441,1.430,0.937,2.2,6.7,None
19.59,Participant_05,Adaptive_Dual,1.440,1.430,0.939,2.2,6.9,None
19.71,Participant_05,Adaptive_Dual,1.439,1.429,0.940,2.4,7.1,None
19.82,Participant_05,Adaptive_Dual,1.438,1.429,0.941,2.4,7.2,None
19.93,Participant_05,Adaptive_Dual,1.437,1.429,0.942,2.6,7.2,None
20.04,Participant_05,Adaptive_Dual,1.436,1.430,0.942,2.7,6.9,None
20.15,Participant_05,Adaptive_Dual,1.435,1.430,0.942,3.0,7.0,None
20.26,Participant_05,Adaptive_Dual,1.433,1.431,0.942,2.9,6.9,None
20.37,Participant_05,Adaptive_Dual,1.431,1.431,0.942,3.0,7.0,None
20.48,Participant_05,Adaptive_Dual,1.430,1.431,0.942,3.5,6.9,None
20.59,Participant_05,Adaptive_Dual,1.429,1.431,0.942,3.5,6.8,None
20.71,Participant_05,Adaptive_Dual,1.428,1.431,0.942,3.6,6.7,None
20.82,Participant_05,Adaptive_Dual,1.427,1.431,0.943,3.7,6.7,None
20.93,Participant_05,Adaptive_Dual,1.426,1.431,0.943,3.7,6.7,None
21.04,Participant_05,Adaptive_Dual,1.427,1.432,0.943,3.7,6.5,None
21.15,Participant_05,Adaptive_Dual,1.427,1.432,0.943,3.7,6.4,None
21.26,Participant_05,Adaptive_Dual,1.428,1.432,0.942,3.8,6.3,None
21.37,Participant_05,Adaptive_Dual,1.430,1.432,0.942,3.9,6.3,None
21.48,Participant_05,Adaptive_Dual,1.431,1.432,0.942,3.7,6.3,None
21.60,Participant_05,Adaptive_Dual,1.431,1.432,0.943,3.5,6.4,None
21.71,Participant_05,Adaptive_Dual,1.432,1.431,0.943,3.5,6.6,None
21.82,Participant_05,Adaptive_Dual,1.432,1.431,0.943,3.4,6.6,None
21.93,Participant_05,Adaptive_Dual,1.433,1.431,0.943,3.3,6.8,None
22.04,Participant_05,Adaptive_Dual,1.434,1.431,0.944,3.3,6.8,None
22.15,Participant_05,Adaptive_Dual,1.434,1.431,0.944,3.4,6.9,None
22.26,Participant_05,Adaptive_Dual,1.434,1.431,0.944,3.2,6.9,None
22.37,Participant_05,Adaptive_Dual,1.434,1.431,0.944,3.2,7.1,None
22.48,Participant_05,Adaptive_Dual,1.435,1.431,0.944,3.3,7.0,None
22.60,Participant_05,Adaptive_Dual,1.436,1.431,0.944,3.2,7.0,None
22.71,Participant_05,Adaptive_Dual,1.437,1.431,0.944,3.4,7.2,None
22.82,Participant_05,Adaptive_Dual,1.438,1.431,0.943,3.4,7.3,None
22.93,Participant_05,Adaptive_Dual,1.440,1.431,0.943,3.4,7.3,None
23.04,Participant_05,Adaptive_Dual,1.441,1.430,0.943,3.5,7.5,None
23.15,Participant_05,Adaptive_Dual,1.443,1.430,0.942,3.4,7.5,None
23.26,Participant_05,Adaptive_Dual,1.445,1.430,0.940,3.4,7.4,None
23.37,Participant_05,Adaptive_Dual,1.446,1.430,0.939,3.4,7.2,None
23.48,Participant_05,Adaptive_Dual,1.448,1.430,0.939,3.3,7.3,None
23.60,Participant_05,Adaptive_Dual,1.449,1.426,0.952,4.8,357.9,None
23.71,Participant_05,Adaptive_Dual,1.453,1.436,0.966,8.4,348.5,None
23.82,Participant_05,Adaptive_Dual,1.453,1.457,0.979,5.9,340.7,None
23.93,Participant_05,Adaptive_Dual,1.459,1.469,0.988,5.5,335.1,None
24.04,Participant_05,Adaptive_Dual,1.466,1.472,1.007,2.6,339.5,None
24.15,Participant_05,Adaptive_Dual,1.482,1.477,1.039,5.6,345.4,None
24.26,Participant_05,Adaptive_Dual,1.501,1.488,1.082,9.9,358.2,None
24.37,Participant_05,Adaptive_Dual,1.511,1.494,1.164,16.8,15.9,None
24.48,Participant_05,Adaptive_Dual,1.511,1.443,1.287,22.4,14.9,None
24.59,Participant_05,Adaptive_Dual,1.498,1.353,1.444,5.2,20.9,None
24.70,Participant_05,Adaptive_Dual,1.488,1.226,1.584,329.4,13.7,None
24.82,Participant_05,Adaptive_Dual,1.467,1.074,1.668,311.6,1.2,None
24.93,Participant_05,Adaptive_Dual,1.453,0.941,1.693,306.2,11.7,None
25.04,Participant_05,Adaptive_Dual,1.452,0.846,1.691,304.4,14.2,None
25.15,Participant_05,Adaptive_Dual,1.446,0.788,1.686,305.1,12.6,None
25.26,Participant_05,Adaptive_Dual,1.434,0.755,1.690,301.1,9.3,None
25.37,Participant_05,Adaptive_Dual,1.420,0.745,1.707,292.6,10.2,None
25.48,Participant_05,Adaptive_Dual,1.403,0.744,1.717,295.7,5.6,None
25.59,Participant_05,Adaptive_Dual,1.397,0.730,1.726,299.2,1.8,None
25.70,Participant_05,Adaptive_Dual,1.400,0.719,1.741,299.4,3.0,None
25.82,Participant_05,Adaptive_Dual,1.403,0.723,1.748,292.6,3.1,None
25.93,Participant_05,Adaptive_Dual,1.407,0.721,1.750,292.8,0.2,None
26.04,Participant_05,Adaptive_Dual,1.406,0.722,1.747,293.1,1.0,None
26.15,Participant_05,Adaptive_Dual,1.407,0.721,1.749,293.2,0.4,None
26.26,Participant_05,Adaptive_Dual,1.407,0.721,1.750,293.5,0.3,None
26.37,Participant_05,Adaptive_Dual,1.407,0.722,1.749,293.6,0.4,None
26.48,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.6,0.6,Video
26.59,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.6,0.6,None
26.71,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.6,0.5,None
26.82,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
26.93,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.04,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.15,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.26,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.37,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.6,0.5,None
27.48,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.59,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.71,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.82,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
27.93,Participant_05,Adaptive_Dual,1.406,0.722,1.749,293.7,0.5,None
28.13,Participant_05,Adaptive_Dual,1.000,0.000,1.000,0.0,0.0,None
