Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
9.51,Participant_03,Adaptive_Dual,1.031,1.384,0.792,220.8,37.2,None
9.62,Participant_03,Adaptive_Dual,1.021,1.383,0.800,226.8,37.5,None
9.73,Participant_03,Adaptive_Dual,1.011,1.384,0.809,231.6,36.8,None
9.84,Participant_03,Adaptive_Dual,1.003,1.389,0.818,237.2,33.9,None
9.95,Participant_03,Adaptive_Dual,1.000,1.401,0.828,240.8,29.5,None
10.06,Participant_03,Adaptive_Dual,1.002,1.421,0.840,246.1,21.1,None
10.17,Participant_03,Adaptive_Dual,1.009,1.432,0.858,255.7,18.0,None
10.29,Participant_03,Adaptive_Dual,1.012,1.438,0.876,267.1,16.2,None
10.40,Participant_03,Adaptive_Dual,1.014,1.442,0.888,275.0,14.7,None
10.51,Participant_03,Adaptive_Dual,1.014,1.442,0.895,278.7,14.6,None
10.62,Participant_03,Adaptive_Dual,1.013,1.441,0.899,280.5,15.0,None
10.73,Participant_03,Adaptive_Dual,1.011,1.441,0.900,281.8,15.0,None
10.84,Participant_03,Adaptive_Dual,1.008,1.439,0.898,280.3,15.5,None
10.95,Participant_03,Adaptive_Dual,1.001,1.432,0.891,274.1,18.3,None
11.07,Participant_03,Adaptive_Dual,0.989,1.421,0.877,263.6,20.8,None
11.18,Participant_03,Adaptive_Dual,0.976,1.417,0.862,257.4,22.8,None
11.29,Participant_03,Adaptive_Dual,0.954,1.418,0.842,255.9,22.9,None
11.40,Participant_03,Adaptive_Dual,0.924,1.410,0.814,252.9,24.2,None
11.51,Participant_03,Adaptive_Dual,0.882,1.404,0.778,250.9,23.7,None
11.62,Participant_03,Adaptive_Dual,0.826,1.401,0.732,250.1,21.0,None
11.73,Participant_03,Adaptive_Dual,0.760,1.402,0.680,250.3,18.5,None
11.84,Participant_03,Adaptive_Dual,0.699,1.406,0.633,249.1,18.3,None
11.95,Participant_03,Adaptive_Dual,0.647,1.410,0.599,247.1,20.3,None
12.07,Participant_03,Adaptive_Dual,0.603,1.412,0.577,248.4,22.1,None
12.18,Participant_03,Adaptive_Dual,0.560,1.414,0.556,247.2,20.9,None
12.29,Participant_03,Adaptive_Dual,0.511,1.414,0.538,246.0,19.2,None
12.40,Participant_03,Adaptive_Dual,0.461,1.414,0.529,245.3,16.2,None
12.51,Participant_03,Adaptive_Dual,0.410,1.425,0.523,242.5,13.7,None
12.62,Participant_03,Adaptive_Dual,0.366,1.433,0.515,241.0,10.3,None
12.73,Participant_03,Adaptive_Dual,0.330,1.439,0.504,240.2,9.4,None
12.84,Participant_03,Adaptive_Dual,0.302,1.447,0.490,239.5,8.0,None
12.95,Participant_03,Adaptive_Dual,0.282,1.448,0.472,238.5,7.1,None
13.06,Participant_03,Adaptive_Dual,0.267,1.452,0.448,240.2,5.5,None
13.18,Participant_03,Adaptive_Dual,0.254,1.456,0.414,242.1,4.7,None
13.29,Participant_03,Adaptive_Dual,0.242,1.457,0.376,241.7,3.8,None
13.40,Participant_03,Adaptive_Dual,0.234,1.456,0.348,241.3,4.0,None
13.51,Participant_03,Adaptive_Dual,0.239,1.450,0.344,242.1,3.6,None
13.62,Participant_03,Adaptive_Dual,0.243,1.451,0.345,244.2,3.1,None
13.73,Participant_03,Adaptive_Dual,0.242,1.452,0.351,244.4,358.1,None
13.84,Participant_03,Adaptive_Dual,0.241,1.461,0.356,241.7,349.3,None
13.95,Participant_03,Adaptive_Dual,0.242,1.468,0.364,238.2,345.6,None
14.07,Participant_03,Adaptive_Dual,0.244,1.470,0.374,237.0,345.1,None
14.18,Participant_03,Adaptive_Dual,0.243,1.470,0.384,236.9,346.0,None
14.29,Participant_03,Adaptive_Dual,0.241,1.467,0.393,236.5,348.3,None
14.40,Participant_03,Adaptive_Dual,0.239,1.457,0.404,236.9,354.7,None
14.51,Participant_03,Adaptive_Dual,0.235,1.455,0.414,237.9,358.1,None
14.62,Participant_03,Adaptive_Dual,0.232,1.454,0.419,238.7,360.0,None
14.73,Participant_03,Adaptive_Dual,0.229,1.452,0.420,238.1,0.8,None
14.84,Participant_03,Adaptive_Dual,0.227,1.451,0.419,238.1,1.4,None
14.95,Participant_03,Adaptive_Dual,0.226,1.450,0.417,238.6,1.4,None
15.06,Participant_03,Adaptive_Dual,0.225,1.450,0.413,238.6,1.8,None
15.18,Participant_03,Adaptive_Dual,0.223,1.450,0.411,239.2,2.0,None
15.29,Participant_03,Adaptive_Dual,0.219,1.449,0.409,241.1,2.6,None
15.40,Participant_03,Adaptive_Dual,0.216,1.450,0.407,242.5,3.0,None
15.51,Participant_03,Adaptive_Dual,0.213,1.452,0.408,245.0,2.9,None
15.62,Participant_03,Adaptive_Dual,0.210,1.453,0.412,248.2,3.2,None
15.73,Participant_03,Adaptive_Dual,0.211,1.452,0.419,251.5,3.2,Video
15.84,Participant_03,Adaptive_Dual,0.215,1.452,0.424,252.4,3.5,Video
15.95,Participant_03,Adaptive_Dual,0.220,1.453,0.422,249.9,2.7,None
16.06,Participant_03,Adaptive_Dual,0.224,1.456,0.411,243.0,0.5,None
16.18,Participant_03,Adaptive_Dual,0.224,1.456,0.396,237.3,0.1,None
16.29,Participant_03,Adaptive_Dual,0.225,1.455,0.380,232.6,0.2,None
16.40,Participant_03,Adaptive_Dual,0.223,1.456,0.361,228.0,359.7,None
16.51,Participant_03,Adaptive_Dual,0.219,1.454,0.339,222.9,0.6,None
16.62,Participant_03,Adaptive_Dual,0.214,1.453,0.318,217.9,1.0,None
16.73,Participant_03,Adaptive_Dual,0.211,1.453,0.301,212.3,0.7,None
16.84,Participant_03,Adaptive_Dual,0.208,1.452,0.290,207.6,1.7,None
16.95,Participant_03,Adaptive_Dual,0.206,1.452,0.284,204.8,1.2,None
17.06,Participant_03,Adaptive_Dual,0.203,1.451,0.284,205.0,1.9,None
17.17,Participant_03,Adaptive_Dual,0.203,1.451,0.286,205.2,2.1,None
17.29,Participant_03,Adaptive_Dual,0.203,1.450,0.291,206.0,3.0,None
17.40,Participant_03,Adaptive_Dual,0.201,1.451,0.301,210.1,3.2,None
17.51,Participant_03,Adaptive_Dual,0.199,1.451,0.312,215.4,3.0,None
17.62,Participant_03,Adaptive_Dual,0.198,1.452,0.323,221.4,2.2,None
17.73,Participant_03,Adaptive_Dual,0.197,1.452,0.338,231.3,1.6,None
17.84,Participant_03,Adaptive_Dual,0.194,1.451,0.356,247.2,1.5,None
17.95,Participant_03,Adaptive_Dual,0.193,1.451,0.374,263.5,1.1,None
18.06,Participant_03,Adaptive_Dual,0.195,1.449,0.389,278.1,2.2,Video
18.17,Participant_03,Adaptive_Dual,0.196,1.447,0.402,291.9,3.8,None
18.29,Participant_03,Adaptive_Dual,0.197,1.444,0.415,304.5,6.3,None
18.40,Participant_03,Adaptive_Dual,0.199,1.441,0.432,315.2,8.4,None
18.51,Participant_03,Adaptive_Dual,0.209,1.440,0.453,324.6,9.5,None
18.62,Participant_03,Adaptive_Dual,0.228,1.440,0.475,332.2,9.6,None
18.73,Participant_03,Adaptive_Dual,0.250,1.441,0.499,337.3,9.6,None
18.84,Participant_03,Adaptive_Dual,0.265,1.446,0.523,339.8,8.4,None
18.95,Participant_03,Adaptive_Dual,0.273,1.447,0.540,338.3,7.5,None
19.06,Participant_03,Adaptive_Dual,0.265,1.449,0.546,331.0,6.7,None
19.18,Participant_03,Adaptive_Dual,0.248,1.450,0.538,319.7,5.6,None
19.29,Participant_03,Adaptive_Dual,0.228,1.450,0.520,307.8,4.9,None
19.40,Participant_03,Adaptive_Dual,0.214,1.451,0.502,301.5,4.3,None
19.51,Participant_03,Adaptive_Dual,0.203,1.452,0.487,298.1,3.8,None
19.62,Participant_03,Adaptive_Dual,0.195,1.453,0.476,296.4,3.4,None
19.73,Participant_03,Adaptive_Dual,0.194,1.455,0.476,299.0,2.9,None
19.84,Participant_03,Adaptive_Dual,0.200,1.457,0.489,307.1,1.9,None
19.95,Participant_03,Adaptive_Dual,0.217,1.461,0.515,320.5,359.3,None
20.06,Participant_03,Adaptive_Dual,0.243,1.465,0.545,331.4,358.0,None
20.18,Participant_03,Adaptive_Dual,0.269,1.468,0.576,336.8,356.4,None
20.29,Participant_03,Adaptive_Dual,0.296,1.470,0.608,340.8,355.8,None
20.40,Participant_03,Adaptive_Dual,0.321,1.470,0.638,343.8,355.1,None
20.51,Participant_03,Adaptive_Dual,0.343,1.469,0.666,346.4,355.0,None
20.62,Participant_03,Adaptive_Dual,0.356,1.470,0.688,348.4,354.9,None
20.73,Participant_03,Adaptive_Dual,0.357,1.473,0.707,347.0,353.6,None
20.84,Participant_03,Adaptive_Dual,0.351,1.477,0.726,345.2,351.4,None
20.95,Participant_03,Adaptive_Dual,0.342,1.480,0.750,345.6,349.1,None
21.06,Participant_03,Adaptive_Dual,0.331,1.478,0.777,348.5,347.2,None
21.18,Participant_03,Adaptive_Dual,0.318,1.483,0.806,351.3,346.6,None
21.29,Participant_03,Adaptive_Dual,0.306,1.481,0.833,352.5,346.9,None
21.40,Participant_03,Adaptive_Dual,0.296,1.479,0.854,352.1,348.1,None
21.51,Participant_03,Adaptive_Dual,0.292,1.477,0.872,351.2,348.7,None
21.62,Participant_03,Adaptive_Dual,0.295,1.477,0.885,350.3,349.8,None
21.73,Participant_03,Adaptive_Dual,0.308,1.479,0.894,350.8,349.1,None
21.84,Participant_03,Adaptive_Dual,0.331,1.478,0.897,351.0,350.2,None
21.95,Participant_03,Adaptive_Dual,0.362,1.481,0.895,351.3,351.4,None
22.06,Participant_03,Adaptive_Dual,0.395,1.484,0.890,351.9,350.6,None
22.18,Participant_03,Adaptive_Dual,0.424,1.482,0.884,351.5,351.2,None
22.29,Participant_03,Adaptive_Dual,0.451,1.480,0.879,352.3,351.8,None
22.40,Participant_03,Adaptive_Dual,0.472,1.478,0.875,352.7,352.4,None
22.51,Participant_03,Adaptive_Dual,0.487,1.479,0.873,352.8,352.5,None
22.62,Participant_03,Adaptive_Dual,0.499,1.478,0.871,353.4,352.7,None
22.73,Participant_03,Adaptive_Dual,0.510,1.476,0.872,355.6,353.6,None
22.84,Participant_03,Adaptive_Dual,0.522,1.474,0.873,359.6,354.7,None
22.95,Participant_03,Adaptive_Dual,0.538,1.471,0.874,7.6,357.1,None
23.06,Participant_03,Adaptive_Dual,0.560,1.465,0.872,18.5,0.4,None
23.17,Participant_03,Adaptive_Dual,0.579,1.462,0.870,25.2,2.3,None
23.29,Participant_03,Adaptive_Dual,0.594,1.458,0.868,28.7,3.4,None
23.40,Participant_03,Adaptive_Dual,0.604,1.458,0.868,29.5,3.9,None
23.51,Participant_03,Adaptive_Dual,0.610,1.460,0.869,28.2,3.6,None
23.62,Participant_03,Adaptive_Dual,0.613,1.461,0.871,26.3,2.9,None
23.73,Participant_03,Adaptive_Dual,0.616,1.463,0.873,25.0,2.2,None
23.84,Participant_03,Adaptive_Dual,0.618,1.465,0.875,24.4,2.1,None
23.95,Participant_03,Adaptive_Dual,0.618,1.465,0.878,23.7,2.0,None
24.06,Participant_03,Adaptive_Dual,0.618,1.466,0.881,22.9,1.8,None
24.17,Participant_03,Adaptive_Dual,0.618,1.468,0.883,22.3,1.2,None
24.29,Participant_03,Adaptive_Dual,0.617,1.469,0.885,22.3,0.7,None
24.40,Participant_03,Adaptive_Dual,0.615,1.469,0.887,22.3,0.2,None
24.51,Participant_03,Adaptive_Dual,0.615,1.469,0.888,23.1,0.1,None
24.62,Participant_03,Adaptive_Dual,0.615,1.468,0.888,23.4,0.3,None
24.73,Participant_03,Adaptive_Dual,0.613,1.468,0.886,23.3,359.9,None
24.84,Participant_03,Adaptive_Dual,0.611,1.468,0.884,22.8,359.9,None
24.95,Participant_03,Adaptive_Dual,0.609,1.468,0.881,22.6,359.9,None
25.06,Participant_03,Adaptive_Dual,0.606,1.468,0.878,22.2,359.5,None
25.18,Participant_03,Adaptive_Dual,0.604,1.468,0.873,22.0,359.3,None
25.29,Participant_03,Adaptive_Dual,0.603,1.468,0.869,21.6,359.2,None
25.40,Participant_03,Adaptive_Dual,0.603,1.468,0.865,22.0,359.0,None
25.51,Participant_03,Adaptive_Dual,0.603,1.467,0.862,22.5,359.2,None
25.62,Participant_03,Adaptive_Dual,0.603,1.467,0.859,22.5,359.3,None
25.73,Participant_03,Adaptive_Dual,0.602,1.467,0.857,22.1,359.1,None
25.84,Participant_03,Adaptive_Dual,0.601,1.467,0.855,21.7,359.0,None
25.95,Participant_03,Adaptive_Dual,0.599,1.467,0.854,21.7,359.1,None
26.06,Participant_03,Adaptive_Dual,0.598,1.467,0.854,21.6,358.9,None
26.18,Participant_03,Adaptive_Dual,0.596,1.467,0.854,21.5,358.9,None
26.29,Participant_03,Adaptive_Dual,0.596,1.467,0.854,21.5,358.9,None
26.40,Participant_03,Adaptive_Dual,0.596,1.467,0.855,21.8,359.1,None
26.51,Participant_03,Adaptive_Dual,0.596,1.467,0.856,21.8,359.1,None
26.62,Participant_03,Adaptive_Dual,0.596,1.467,0.856,21.9,359.2,None
26.73,Participant_03,Adaptive_Dual,0.597,1.467,0.856,22.0,359.3,None
26.84,Participant_03,Adaptive_Dual,0.597,1.467,0.856,21.9,359.1,None
26.95,Participant_03,Adaptive_Dual,0.597,1.467,0.857,21.8,359.1,None
27.06,Participant_03,Adaptive_Dual,0.596,1.466,0.857,21.7,359.3,None
27.18,Participant_03,Adaptive_Dual,0.596,1.466,0.857,21.6,359.2,None
27.29,Participant_03,Adaptive_Dual,0.596,1.466,0.857,21.6,359.2,None
27.40,Participant_03,Adaptive_Dual,0.597,1.464,0.855,22.1,359.3,None
27.51,Participant_03,Adaptive_Dual,0.602,1.464,0.853,22.2,359.5,None
27.62,Participant_03,Adaptive_Dual,0.609,1.462,0.855,21.6,0.5,None
27.73,Participant_03,Adaptive_Dual,0.619,1.463,0.864,21.0,0.8,None
27.84,Participant_03,Adaptive_Dual,0.630,1.466,0.882,20.8,0.7,None
27.95,Participant_03,Adaptive_Dual,0.636,1.464,0.903,22.0,0.5,None
28.06,Participant_03,Adaptive_Dual,0.640,1.462,0.924,24.7,1.0,None
28.17,Participant_03,Adaptive_Dual,0.646,1.468,0.954,26.7,359.6,None
28.29,Participant_03,Adaptive_Dual,0.653,1.465,0.979,28.4,359.3,None
28.40,Participant_03,Adaptive_Dual,0.662,1.460,1.003,28.7,0.5,None
28.51,Participant_03,Adaptive_Dual,0.673,1.457,1.018,27.9,2.3,None
28.61,Participant_03,Adaptive_Dual,0.685,1.458,1.022,26.9,2.2,None
28.72,Participant_03,Adaptive_Dual,0.702,1.461,1.016,25.3,1.9,None
28.83,Participant_03,Adaptive_Dual,0.723,1.464,1.003,23.5,1.5,None
28.94,Participant_03,Adaptive_Dual,0.741,1.464,0.990,23.4,1.6,None
29.05,Participant_03,Adaptive_Dual,0.756,1.462,0.981,18.7,0.8,None
29.16,Participant_03,Adaptive_Dual,0.765,1.464,0.977,10.9,359.1,None
29.27,Participant_03,Adaptive_Dual,0.768,1.464,0.969,3.4,357.6,None
29.38,Participant_03,Adaptive_Dual,0.768,1.465,0.959,359.4,357.1,None
29.49,Participant_03,Adaptive_Dual,0.763,1.469,0.948,358.2,354.9,None
29.60,Participant_03,Adaptive_Dual,0.755,1.475,0.939,358.6,351.6,None
29.72,Participant_03,Adaptive_Dual,0.742,1.478,0.932,359.7,349.4,None
29.83,Participant_03,Adaptive_Dual,0.727,1.479,0.930,0.6,347.8,None
29.94,Participant_03,Adaptive_Dual,0.713,1.482,0.931,1.3,346.5,None
30.05,Participant_03,Adaptive_Dual,0.702,1.482,0.934,359.0,346.3,None
30.16,Participant_03,Adaptive_Dual,0.697,1.482,0.937,358.2,346.8,None
30.27,Participant_03,Adaptive_Dual,0.693,1.482,0.939,357.8,347.3,None
30.38,Participant_03,Adaptive_Dual,0.690,1.481,0.941,357.3,347.6,None
30.49,Participant_03,Adaptive_Dual,0.686,1.481,0.941,355.5,347.9,None
30.60,Participant_03,Adaptive_Dual,0.681,1.482,0.942,352.0,347.1,None
30.72,Participant_03,Adaptive_Dual,0.677,1.481,0.941,349.3,347.2,None
30.83,Participant_03,Adaptive_Dual,0.675,1.481,0.942,349.0,347.7,None
30.94,Participant_03,Adaptive_Dual,0.675,1.480,0.945,350.7,348.5,None
31.05,Participant_03,Adaptive_Dual,0.680,1.478,0.950,354.8,349.7,None
31.16,Participant_03,Adaptive_Dual,0.688,1.477,0.956,0.8,351.1,None
31.27,Participant_03,Adaptive_Dual,0.699,1.475,0.963,6.6,353.0,None
31.38,Participant_03,Adaptive_Dual,0.711,1.472,0.969,12.4,355.6,None
31.49,Participant_03,Adaptive_Dual,0.722,1.469,0.973,16.7,357.3,None
31.60,Participant_03,Adaptive_Dual,0.731,1.468,0.976,19.3,358.4,None
31.72,Participant_03,Adaptive_Dual,0.737,1.468,0.977,20.5,358.8,None
31.83,Participant_03,Adaptive_Dual,0.741,1.467,0.978,21.1,359.2,None
31.94,Participant_03,Adaptive_Dual,0.743,1.467,0.979,21.1,359.3,None
32.05,Participant_03,Adaptive_Dual,0.743,1.467,0.979,20.5,359.3,None
32.16,Participant_03,Adaptive_Dual,0.742,1.468,0.979,19.8,359.1,None
32.27,Participant_03,Adaptive_Dual,0.739,1.468,0.979,19.3,359.0,None
32.38,Participant_03,Adaptive_Dual,0.734,1.469,0.981,17.4,358.5,None
32.49,Participant_03,Adaptive_Dual,0.720,1.474,0.986,11.2,355.5,None
32.61,Participant_03,Adaptive_Dual,0.702,1.477,0.987,3.1,353.2,None
32.72,Participant_03,Adaptive_Dual,0.682,1.477,0.986,354.8,352.5,None
32.83,Participant_03,Adaptive_Dual,0.664,1.477,0.983,348.7,351.5,None
32.94,Participant_03,Adaptive_Dual,0.646,1.477,0.979,344.3,350.1,None
33.05,Participant_03,Adaptive_Dual,0.629,1.477,0.975,340.4,348.9,None
33.16,Participant_03,Adaptive_Dual,0.615,1.476,0.973,338.5,348.2,None
33.27,Participant_03,Adaptive_Dual,0.608,1.475,0.971,338.7,347.6,None
33.38,Participant_03,Adaptive_Dual,0.605,1.475,0.970,339.8,347.7,None
33.49,Participant_03,Adaptive_Dual,0.607,1.474,0.969,341.2,347.9,None
33.61,Participant_03,Adaptive_Dual,0.612,1.474,0.968,343.0,348.2,None
33.72,Participant_03,Adaptive_Dual,0.621,1.472,0.966,345.7,349.2,Video
33.83,Participant_03,Adaptive_Dual,0.635,1.472,0.965,350.5,349.8,None
33.94,Participant_03,Adaptive_Dual,0.653,1.472,0.966,355.8,351.1,None
34.05,Participant_03,Adaptive_Dual,0.673,1.472,0.967,0.6,352.9,None
34.16,Participant_03,Adaptive_Dual,0.695,1.472,0.969,6.3,354.7,None
34.27,Participant_03,Adaptive_Dual,0.714,1.470,0.969,10.9,356.0,None
34.38,Participant_03,Adaptive_Dual,0.727,1.470,0.968,13.6,356.5,None
34.49,Participant_03,Adaptive_Dual,0.734,1.469,0.965,15.3,356.7,None
34.60,Participant_03,Adaptive_Dual,0.737,1.469,0.963,16.4,356.9,None
34.72,Participant_03,Adaptive_Dual,0.737,1.468,0.961,16.5,357.2,None
34.83,Participant_03,Adaptive_Dual,0.736,1.469,0.961,16.4,357.4,None
34.94,Participant_03,Adaptive_Dual,0.736,1.468,0.960,16.3,357.7,None
35.05,Participant_03,Adaptive_Dual,0.736,1.468,0.960,15.3,358.2,None
35.16,Participant_03,Adaptive_Dual,0.734,1.468,0.960,11.5,358.5,None
35.27,Participant_03,Adaptive_Dual,0.729,1.467,0.961,3.4,359.2,None
35.38,Participant_03,Adaptive_Dual,0.721,1.462,0.962,349.7,1.4,None
35.49,Participant_03,Adaptive_Dual,0.715,1.457,0.961,336.4,3.7,None
35.61,Participant_03,Adaptive_Dual,0.707,1.452,0.954,327.9,4.9,None
35.72,Participant_03,Adaptive_Dual,0.694,1.452,0.946,322.8,5.0,None
35.83,Participant_03,Adaptive_Dual,0.674,1.453,0.943,319.9,4.3,None
35.94,Participant_03,Adaptive_Dual,0.644,1.454,0.944,318.7,3.6,None
36.05,Participant_03,Adaptive_Dual,0.604,1.456,0.948,318.2,3.9,None
36.16,Participant_03,Adaptive_Dual,0.561,1.457,0.955,318.6,3.3,None
36.27,Participant_03,Adaptive_Dual,0.525,1.455,0.961,320.1,3.6,None
