Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
3.74,Participant_07,Adaptive_Dual,1.016,1.104,0.841,344.2,348.4,None
3.85,Participant_07,Adaptive_Dual,1.015,1.104,0.841,343.5,348.3,None
3.96,Participant_07,Adaptive_Dual,1.014,1.104,0.841,343.4,348.4,None
4.07,Participant_07,Adaptive_Dual,1.013,1.104,0.841,343.3,348.4,None
4.18,Participant_07,Adaptive_Dual,1.013,1.104,0.840,343.0,348.4,None
4.29,Participant_07,Adaptive_Dual,1.012,1.104,0.840,342.7,348.3,None
4.40,Participant_07,Adaptive_Dual,1.012,1.104,0.840,342.8,348.4,None
4.51,Participant_07,Adaptive_Dual,1.013,1.104,0.841,343.0,348.5,None
4.63,Participant_07,Adaptive_Dual,1.013,1.103,0.841,343.2,348.7,None
4.74,Participant_07,Adaptive_Dual,1.014,1.103,0.841,344.0,349.0,None
4.85,Participant_07,Adaptive_Dual,1.015,1.103,0.842,344.1,349.2,None
4.96,Participant_07,Adaptive_Dual,1.014,1.102,0.842,343.4,349.4,None
5.07,Participant_07,Adaptive_Dual,1.013,1.102,0.842,343.0,349.4,None
5.18,Participant_07,Adaptive_Dual,1.012,1.102,0.842,342.9,349.3,None
5.29,Participant_07,Adaptive_Dual,1.012,1.102,0.842,343.2,349.4,None
5.40,Participant_07,Adaptive_Dual,1.018,1.101,0.843,347.4,350.1,None
5.51,Participant_07,Adaptive_Dual,1.031,1.098,0.845,358.5,352.9,None
5.63,Participant_07,Adaptive_Dual,1.040,1.094,0.847,5.6,355.7,None
5.74,Participant_07,Adaptive_Dual,1.041,1.093,0.849,5.8,355.6,None
5.85,Participant_07,Adaptive_Dual,1.041,1.093,0.851,5.5,355.6,None
5.96,Participant_07,Adaptive_Dual,1.041,1.093,0.850,5.4,355.9,None
6.07,Participant_07,Adaptive_Dual,1.042,1.093,0.849,5.7,355.7,None
6.18,Participant_07,Adaptive_Dual,1.042,1.094,0.849,5.3,355.5,None
6.29,Participant_07,Adaptive_Dual,1.041,1.094,0.848,4.3,355.8,None
6.40,Participant_07,Adaptive_Dual,1.042,1.094,0.848,3.9,355.6,None
6.51,Participant_07,Adaptive_Dual,1.042,1.094,0.848,3.4,355.7,None
6.63,Participant_07,Adaptive_Dual,1.041,1.095,0.849,2.6,355.7,None
6.74,Participant_07,Adaptive_Dual,1.040,1.094,0.849,1.7,356.0,None
6.85,Participant_07,Adaptive_Dual,1.038,1.094,0.849,0.2,356.3,None
6.96,Participant_07,Adaptive_Dual,1.035,1.095,0.849,358.4,356.1,None
7.07,Participant_07,Adaptive_Dual,1.034,1.090,0.847,356.9,358.5,None
7.18,Participant_07,Adaptive_Dual,1.031,1.087,0.849,355.5,1.2,None
7.29,Participant_07,Adaptive_Dual,1.032,1.087,0.851,355.8,2.0,None
7.40,Participant_07,Adaptive_Dual,1.032,1.084,0.850,356.2,4.5,None
7.51,Participant_07,Adaptive_Dual,1.034,1.085,0.849,357.1,4.3,None
7.63,Participant_07,Adaptive_Dual,1.033,1.085,0.849,356.7,4.5,None
7.74,Participant_07,Adaptive_Dual,1.031,1.084,0.850,356.2,4.7,None
7.85,Participant_07,Adaptive_Dual,1.031,1.084,0.850,356.6,4.8,None
7.96,Participant_07,Adaptive_Dual,1.031,1.084,0.851,356.8,4.9,None
8.07,Participant_07,Adaptive_Dual,1.032,1.084,0.851,356.9,4.9,None
8.18,Participant_07,Adaptive_Dual,1.032,1.084,0.851,357.2,4.9,None
8.29,Participant_07,Adaptive_Dual,1.033,1.083,0.851,357.3,4.9,None
8.40,Participant_07,Adaptive_Dual,1.032,1.084,0.851,357.3,4.8,None
8.51,Participant_07,Adaptive_Dual,1.032,1.084,0.850,357.3,4.6,None
8.63,Participant_07,Adaptive_Dual,1.031,1.084,0.850,357.3,4.6,None
8.74,Participant_07,Adaptive_Dual,1.031,1.084,0.849,357.4,4.6,None
8.85,Participant_07,Adaptive_Dual,1.031,1.084,0.849,357.4,4.5,None
8.96,Participant_07,Adaptive_Dual,1.030,1.084,0.849,357.3,4.4,None
9.07,Participant_07,Adaptive_Dual,1.030,1.084,0.849,357.2,4.5,None
9.18,Participant_07,Adaptive_Dual,1.030,1.084,0.849,357.3,4.4,None
9.29,Participant_07,Adaptive_Dual,1.030,1.085,0.848,357.2,4.1,None
9.40,Participant_07,Adaptive_Dual,1.030,1.086,0.846,357.5,3.7,None
9.51,Participant_07,Adaptive_Dual,1.030,1.087,0.843,357.5,2.7,None
9.63,Participant_07,Adaptive_Dual,1.030,1.088,0.841,357.4,2.5,None
9.74,Participant_07,Adaptive_Dual,1.029,1.089,0.839,357.4,2.1,None
9.85,Participant_07,Adaptive_Dual,1.030,1.090,0.837,357.5,1.8,None
9.96,Participant_07,Adaptive_Dual,1.033,1.093,0.828,359.3,1.9,None
10.07,Participant_07,Adaptive_Dual,1.038,1.094,0.811,2.5,1.2,None
10.18,Participant_07,Adaptive_Dual,1.044,1.095,0.790,6.9,1.0,None
10.29,Participant_07,Adaptive_Dual,1.048,1.095,0.769,9.9,1.1,None
10.40,Participant_07,Adaptive_Dual,1.055,1.093,0.744,12.6,1.2,None
10.52,Participant_07,Adaptive_Dual,1.067,1.092,0.718,16.8,1.5,None
10.63,Participant_07,Adaptive_Dual,1.079,1.093,0.694,19.1,0.9,None
10.74,Participant_07,Adaptive_Dual,1.094,1.093,0.676,21.1,0.8,None
10.85,Participant_07,Adaptive_Dual,1.106,1.093,0.661,21.6,0.9,None
10.96,Participant_07,Adaptive_Dual,1.116,1.094,0.651,21.7,0.7,None
11.07,Participant_07,Adaptive_Dual,1.123,1.094,0.645,21.9,0.9,None
11.18,Participant_07,Adaptive_Dual,1.128,1.094,0.642,21.3,0.8,None
11.29,Participant_07,Adaptive_Dual,1.129,1.094,0.640,20.6,0.6,None
11.40,Participant_07,Adaptive_Dual,1.129,1.095,0.639,20.7,0.4,None
11.52,Participant_07,Adaptive_Dual,1.126,1.095,0.641,20.1,0.3,None
11.63,Participant_07,Adaptive_Dual,1.123,1.095,0.644,19.3,0.4,None
11.74,Participant_07,Adaptive_Dual,1.120,1.095,0.644,18.5,0.2,None
11.85,Participant_07,Adaptive_Dual,1.119,1.095,0.644,18.3,0.1,None
11.96,Participant_07,Adaptive_Dual,1.119,1.096,0.644,17.7,359.8,None
12.07,Participant_07,Adaptive_Dual,1.119,1.096,0.643,17.0,359.6,None
12.18,Participant_07,Adaptive_Dual,1.120,1.096,0.643,17.5,359.7,None
12.29,Participant_07,Adaptive_Dual,1.119,1.095,0.644,17.3,359.7,None
12.40,Participant_07,Adaptive_Dual,1.119,1.095,0.644,17.0,359.8,None
12.52,Participant_07,Adaptive_Dual,1.118,1.095,0.644,16.9,359.6,None
12.63,Participant_07,Adaptive_Dual,1.117,1.095,0.644,16.8,359.8,None
12.74,Participant_07,Adaptive_Dual,1.117,1.095,0.645,16.7,359.7,None
12.85,Participant_07,Adaptive_Dual,1.117,1.095,0.645,16.7,359.8,None
12.96,Participant_07,Adaptive_Dual,1.117,1.095,0.645,16.6,359.7,None
13.07,Participant_07,Adaptive_Dual,1.116,1.095,0.645,16.6,359.8,None
13.18,Participant_07,Adaptive_Dual,1.116,1.095,0.645,16.5,359.8,None
13.29,Participant_07,Adaptive_Dual,1.116,1.095,0.645,16.4,359.8,None
13.41,Participant_07,Adaptive_Dual,1.116,1.095,0.645,16.3,359.8,None
13.52,Participant_07,Adaptive_Dual,1.115,1.095,0.645,16.1,359.8,None
13.63,Participant_07,Adaptive_Dual,1.114,1.095,0.644,16.0,359.5,None
13.74,Participant_07,Adaptive_Dual,1.114,1.095,0.644,15.8,359.8,None
13.85,Participant_07,Adaptive_Dual,1.112,1.095,0.645,15.5,359.6,None
13.96,Participant_07,Adaptive_Dual,1.113,1.095,0.645,15.9,359.8,None
14.07,Participant_07,Adaptive_Dual,1.116,1.095,0.644,17.4,359.8,None
14.18,Participant_07,Adaptive_Dual,1.123,1.096,0.640,22.2,359.0,None
14.29,Participant_07,Adaptive_Dual,1.131,1.096,0.634,25.8,359.1,None
14.40,Participant_07,Adaptive_Dual,1.136,1.095,0.630,28.3,359.6,None
14.52,Participant_07,Adaptive_Dual,1.141,1.095,0.627,30.0,359.3,None
14.63,Participant_07,Adaptive_Dual,1.143,1.095,0.626,30.9,359.8,None
14.74,Participant_07,Adaptive_Dual,1.144,1.094,0.628,30.4,0.2,None
14.85,Participant_07,Adaptive_Dual,1.141,1.095,0.631,29.3,0.1,None
14.96,Participant_07,Adaptive_Dual,1.134,1.095,0.636,25.6,359.8,None
15.07,Participant_07,Adaptive_Dual,1.122,1.097,0.643,18.2,358.9,None
15.18,Participant_07,Adaptive_Dual,1.111,1.098,0.646,13.1,358.0,None
15.29,Participant_07,Adaptive_Dual,1.104,1.099,0.647,10.1,357.6,None
15.40,Participant_07,Adaptive_Dual,1.101,1.099,0.647,10.7,357.4,None
15.52,Participant_07,Adaptive_Dual,1.101,1.099,0.645,12.9,357.2,None
15.63,Participant_07,Adaptive_Dual,1.106,1.099,0.643,16.6,356.9,None
15.74,Participant_07,Adaptive_Dual,1.115,1.098,0.640,22.9,356.9,None
15.85,Participant_07,Adaptive_Dual,1.129,1.098,0.636,30.4,357.5,None
15.96,Participant_07,Adaptive_Dual,1.138,1.099,0.626,36.5,359.1,None
16.07,Participant_07,Adaptive_Dual,1.139,1.097,0.609,37.6,359.8,None
16.18,Participant_07,Adaptive_Dual,1.140,1.098,0.590,38.9,359.1,None
16.29,Participant_07,Adaptive_Dual,1.144,1.101,0.569,42.9,357.3,None
16.40,Participant_07,Adaptive_Dual,1.151,1.099,0.546,48.8,356.9,None
16.52,Participant_07,Adaptive_Dual,1.163,1.099,0.528,54.0,357.2,None
16.63,Participant_07,Adaptive_Dual,1.178,1.101,0.518,58.1,357.4,None
16.74,Participant_07,Adaptive_Dual,1.192,1.100,0.509,61.7,358.0,None
16.85,Participant_07,Adaptive_Dual,1.204,1.098,0.500,65.4,358.4,None
16.96,Participant_07,Adaptive_Dual,1.213,1.097,0.492,67.9,358.8,None
17.07,Participant_07,Adaptive_Dual,1.219,1.097,0.490,67.5,359.5,None
17.18,Participant_07,Adaptive_Dual,1.225,1.096,0.493,67.2,0.1,None
17.29,Participant_07,Adaptive_Dual,1.226,1.095,0.497,67.1,0.8,None
17.40,Participant_07,Adaptive_Dual,1.224,1.095,0.501,66.0,0.5,None
17.51,Participant_07,Adaptive_Dual,1.222,1.096,0.503,64.9,0.1,None
17.63,Participant_07,Adaptive_Dual,1.220,1.096,0.505,63.7,359.8,None
17.74,Participant_07,Adaptive_Dual,1.217,1.097,0.507,62.3,359.1,None
17.85,Participant_07,Adaptive_Dual,1.215,1.098,0.507,60.8,358.6,None
17.96,Participant_07,Adaptive_Dual,1.213,1.099,0.508,59.6,358.1,None
18.07,Participant_07,Adaptive_Dual,1.211,1.099,0.508,59.0,357.9,None
18.18,Participant_07,Adaptive_Dual,1.211,1.099,0.509,58.7,358.1,None
18.29,Participant_07,Adaptive_Dual,1.211,1.098,0.509,58.9,358.2,None
18.40,Participant_07,Adaptive_Dual,1.211,1.099,0.509,58.7,358.2,None
18.52,Participant_07,Adaptive_Dual,1.211,1.098,0.509,58.6,358.3,None
18.63,Participant_07,Adaptive_Dual,1.211,1.098,0.509,58.4,358.4,None
18.74,Participant_07,Adaptive_Dual,1.211,1.098,0.509,58.3,358.3,None
18.85,Participant_07,Adaptive_Dual,1.210,1.099,0.509,58.2,358.3,None
18.96,Participant_07,Adaptive_Dual,1.210,1.098,0.510,58.0,358.3,None
19.07,Participant_07,Adaptive_Dual,1.209,1.099,0.510,57.9,358.3,None
19.18,Participant_07,Adaptive_Dual,1.209,1.098,0.511,57.8,358.4,None
19.29,Participant_07,Adaptive_Dual,1.210,1.098,0.511,57.8,358.6,None
19.40,Participant_07,Adaptive_Dual,1.210,1.098,0.511,57.6,358.7,None
19.51,Participant_07,Adaptive_Dual,1.210,1.098,0.511,57.7,358.7,None
19.63,Participant_07,Adaptive_Dual,1.210,1.098,0.511,57.8,358.8,None
19.74,Participant_07,Adaptive_Dual,1.210,1.098,0.512,57.6,358.7,None
19.85,Participant_07,Adaptive_Dual,1.210,1.098,0.512,57.6,358.8,None
19.96,Participant_07,Adaptive_Dual,1.210,1.098,0.512,57.6,358.9,None
20.07,Participant_07,Adaptive_Dual,1.210,1.098,0.512,57.4,358.9,None
20.18,Participant_07,Adaptive_Dual,1.210,1.098,0.512,57.4,358.8,None
20.29,Participant_07,Adaptive_Dual,1.210,1.098,0.512,57.6,358.9,None
20.40,Participant_07,Adaptive_Dual,1.211,1.097,0.512,57.7,359.0,None
20.52,Participant_07,Adaptive_Dual,1.211,1.098,0.512,57.7,359.0,None
20.63,Participant_07,Adaptive_Dual,1.210,1.097,0.512,57.6,358.9,None
20.74,Participant_07,Adaptive_Dual,1.210,1.098,0.513,57.3,358.9,None
20.85,Participant_07,Adaptive_Dual,1.209,1.098,0.512,57.3,358.7,None
20.96,Participant_07,Adaptive_Dual,1.209,1.098,0.511,57.3,358.7,None
21.07,Participant_07,Adaptive_Dual,1.209,1.098,0.511,57.1,358.7,None
21.18,Participant_07,Adaptive_Dual,1.209,1.098,0.511,57.0,358.7,None
21.29,Participant_07,Adaptive_Dual,1.208,1.099,0.512,57.1,358.5,None
21.40,Participant_07,Adaptive_Dual,1.208,1.098,0.512,57.0,358.5,None
21.52,Participant_07,Adaptive_Dual,1.208,1.098,0.512,57.1,358.6,None
21.63,Participant_07,Adaptive_Dual,1.209,1.098,0.512,57.1,358.7,None
21.74,Participant_07,Adaptive_Dual,1.209,1.098,0.512,57.1,358.7,None
21.85,Participant_07,Adaptive_Dual,1.209,1.098,0.512,57.2,358.8,None
21.96,Participant_07,Adaptive_Dual,1.209,1.098,0.512,57.2,358.9,None
22.07,Participant_07,Adaptive_Dual,1.209,1.098,0.512,57.3,358.9,None
22.18,Participant_07,Adaptive_Dual,1.209,1.098,0.513,57.1,358.9,None
22.29,Participant_07,Adaptive_Dual,1.209,1.098,0.514,57.1,358.9,None
22.41,Participant_07,Adaptive_Dual,1.209,1.098,0.513,57.1,358.9,None
22.52,Participant_07,Adaptive_Dual,1.209,1.098,0.513,57.2,358.8,None
22.63,Participant_07,Adaptive_Dual,1.209,1.098,0.513,57.1,358.9,None
22.74,Participant_07,Adaptive_Dual,1.209,1.098,0.513,57.1,358.9,None
22.85,Participant_07,Adaptive_Dual,1.209,1.097,0.513,57.1,358.9,None
22.96,Participant_07,Adaptive_Dual,1.209,1.097,0.514,57.1,358.9,None
23.07,Participant_07,Adaptive_Dual,1.208,1.097,0.514,57.1,358.9,None
23.18,Participant_07,Adaptive_Dual,1.208,1.098,0.514,57.1,358.9,None
23.29,Participant_07,Adaptive_Dual,1.208,1.098,0.514,57.1,358.9,None
23.41,Participant_07,Adaptive_Dual,1.208,1.097,0.514,57.0,359.0,None
23.52,Participant_07,Adaptive_Dual,1.208,1.097,0.514,57.1,359.0,None
23.63,Participant_07,Adaptive_Dual,1.209,1.097,0.514,57.1,359.1,None
23.74,Participant_07,Adaptive_Dual,1.209,1.097,0.514,57.2,359.1,None
23.85,Participant_07,Adaptive_Dual,1.209,1.097,0.514,57.1,359.0,None
23.96,Participant_07,Adaptive_Dual,1.209,1.097,0.514,56.9,358.9,None
24.07,Participant_07,Adaptive_Dual,1.209,1.097,0.515,57.0,359.0,None
24.18,Participant_07,Adaptive_Dual,1.208,1.097,0.515,57.0,359.0,None
24.29,Participant_07,Adaptive_Dual,1.209,1.097,0.515,57.0,359.1,None
24.41,Participant_07,Adaptive_Dual,1.209,1.097,0.514,56.9,359.1,None
24.52,Participant_07,Adaptive_Dual,1.209,1.097,0.514,57.0,359.1,None
24.63,Participant_07,Adaptive_Dual,1.209,1.097,0.514,56.9,359.1,None
24.74,Participant_07,Adaptive_Dual,1.209,1.097,0.514,56.9,359.0,None
24.85,Participant_07,Adaptive_Dual,1.209,1.098,0.514,56.8,359.0,None
24.96,Participant_07,Adaptive_Dual,1.209,1.097,0.514,56.7,359.0,None
25.07,Participant_07,Adaptive_Dual,1.209,1.098,0.514,56.8,358.9,None
25.18,Participant_07,Adaptive_Dual,1.209,1.098,0.514,56.7,358.9,None
25.29,Participant_07,Adaptive_Dual,1.209,1.098,0.514,56.7,359.0,None
25.41,Participant_07,Adaptive_Dual,1.209,1.098,0.514,56.8,358.9,None
25.52,Participant_07,Adaptive_Dual,1.209,1.097,0.514,56.9,359.1,None
25.63,Participant_07,Adaptive_Dual,1.209,1.097,0.514,56.8,359.1,None
25.74,Participant_07,Adaptive_Dual,1.209,1.097,0.515,56.8,359.1,None
25.85,Participant_07,Adaptive_Dual,1.209,1.097,0.515,56.9,359.1,None
25.96,Participant_07,Adaptive_Dual,1.209,1.097,0.515,56.8,359.0,None
26.07,Participant_07,Adaptive_Dual,1.209,1.097,0.515,56.7,359.1,None
26.18,Participant_07,Adaptive_Dual,1.209,1.097,0.515,56.7,359.1,None
26.29,Participant_07,Adaptive_Dual,1.209,1.097,0.515,56.8,359.3,None
26.41,Participant_07,Adaptive_Dual,1.210,1.097,0.516,56.8,359.5,None
26.52,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.7,359.2,None
26.63,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.7,359.5,None
26.74,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.6,359.6,None
26.85,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.6,359.6,None
26.96,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.6,359.5,None
27.07,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.5,359.5,None
27.18,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.6,359.5,None
27.29,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.5,359.5,None
27.41,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.6,359.5,None
27.52,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.7,359.5,None
27.63,Participant_07,Adaptive_Dual,1.210,1.097,0.518,56.5,359.4,None
27.74,Participant_07,Adaptive_Dual,1.209,1.097,0.517,56.5,359.5,None
27.85,Participant_07,Adaptive_Dual,1.209,1.097,0.517,56.3,359.5,None
27.96,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.4,359.5,None
28.07,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.5,359.6,None
28.18,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.4,359.6,None
28.29,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.3,359.6,None
28.41,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.3,359.6,None
28.52,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.3,359.6,None
28.63,Participant_07,Adaptive_Dual,1.210,1.097,0.517,56.2,359.6,None
28.74,Participant_07,Adaptive_Dual,1.210,1.097,0.518,56.2,359.7,None
28.85,Participant_07,Adaptive_Dual,1.210,1.097,0.518,56.3,359.7,None
28.96,Participant_07,Adaptive_Dual,1.210,1.097,0.518,56.2,359.7,None
29.07,Participant_07,Adaptive_Dual,1.210,1.096,0.518,56.3,359.7,None
29.18,Participant_07,Adaptive_Dual,1.210,1.096,0.518,56.2,359.9,None
29.29,Participant_07,Adaptive_Dual,1.211,1.096,0.519,56.2,360.0,None
29.40,Participant_07,Adaptive_Dual,1.211,1.095,0.518,56.4,0.2,None
29.52,Participant_07,Adaptive_Dual,1.211,1.095,0.518,56.6,0.2,None
29.63,Participant_07,Adaptive_Dual,1.212,1.095,0.518,56.4,0.2,None
29.74,Participant_07,Adaptive_Dual,1.213,1.095,0.519,56.4,0.4,None
29.85,Participant_07,Adaptive_Dual,1.213,1.095,0.520,56.3,0.4,None
29.96,Participant_07,Adaptive_Dual,1.212,1.095,0.521,56.0,0.4,None
30.07,Participant_07,Adaptive_Dual,1.212,1.095,0.521,55.9,0.4,None
30.18,Participant_07,Adaptive_Dual,1.212,1.095,0.521,55.7,0.3,None
30.29,Participant_07,Adaptive_Dual,1.211,1.096,0.521,55.3,0.3,None
30.40,Participant_07,Adaptive_Dual,1.211,1.096,0.521,55.3,359.9,None
30.52,Participant_07,Adaptive_Dual,1.211,1.096,0.521,55.4,0.0,None
30.63,Participant_07,Adaptive_Dual,1.210,1.096,0.522,55.1,359.9,None
30.74,Participant_07,Adaptive_Dual,1.210,1.096,0.522,55.4,359.9,None
30.85,Participant_07,Adaptive_Dual,1.210,1.096,0.522,55.4,360.0,None
30.96,Participant_07,Adaptive_Dual,1.210,1.097,0.522,55.2,359.8,None
31.07,Participant_07,Adaptive_Dual,1.210,1.096,0.521,55.4,359.8,None
31.18,Participant_07,Adaptive_Dual,1.210,1.097,0.521,55.5,359.8,None
31.29,Participant_07,Adaptive_Dual,1.211,1.096,0.520,56.4,0.2,None
31.40,Participant_07,Adaptive_Dual,1.211,1.096,0.521,56.1,0.5,None
31.52,Participant_07,Adaptive_Dual,1.211,1.096,0.522,55.8,0.4,None
31.63,Participant_07,Adaptive_Dual,1.211,1.096,0.522,55.9,0.5,None
31.74,Participant_07,Adaptive_Dual,1.210,1.096,0.523,55.2,0.6,None
31.85,Participant_07,Adaptive_Dual,1.209,1.096,0.525,53.0,0.1,None
31.96,Participant_07,Adaptive_Dual,1.205,1.096,0.527,49.8,0.0,None
32.07,Participant_07,Adaptive_Dual,1.202,1.096,0.529,46.1,0.8,None
32.18,Participant_07,Adaptive_Dual,1.196,1.097,0.534,39.8,0.6,None
32.29,Participant_07,Adaptive_Dual,1.186,1.098,0.542,28.2,359.1,None
32.40,Participant_07,Adaptive_Dual,1.173,1.100,0.550,13.2,357.5,None
32.51,Participant_07,Adaptive_Dual,1.161,1.101,0.556,359.0,356.2,None
32.63,Participant_07,Adaptive_Dual,1.154,1.102,0.558,348.5,356.1,None
32.74,Participant_07,Adaptive_Dual,1.149,1.102,0.559,339.1,356.0,None
32.85,Participant_07,Adaptive_Dual,1.144,1.101,0.562,330.4,356.5,None
32.96,Participant_07,Adaptive_Dual,1.139,1.100,0.562,320.6,356.7,None
33.07,Participant_07,Adaptive_Dual,1.137,1.099,0.562,313.7,357.9,None
33.18,Participant_07,Adaptive_Dual,1.136,1.098,0.562,307.9,359.0,None
33.29,Participant_07,Adaptive_Dual,1.134,1.100,0.562,302.2,358.3,None
33.40,Participant_07,Adaptive_Dual,1.132,1.101,0.563,296.6,358.3,None
33.51,Participant_07,Adaptive_Dual,1.131,1.102,0.564,292.5,358.1,None
33.62,Participant_07,Adaptive_Dual,1.130,1.102,0.566,289.8,358.5,None
33.74,Participant_07,Adaptive_Dual,1.129,1.101,0.566,285.2,359.0,None
33.85,Participant_07,Adaptive_Dual,1.127,1.100,0.565,279.7,358.8,None
33.96,Participant_07,Adaptive_Dual,1.128,1.099,0.565,277.7,359.1,None
34.07,Participant_07,Adaptive_Dual,1.127,1.096,0.567,278.2,359.8,None
34.18,Participant_07,Adaptive_Dual,1.126,1.095,0.568,280.3,0.7,None
34.29,Participant_07,Adaptive_Dual,1.126,1.094,0.567,280.8,0.9,None
34.40,Participant_07,Adaptive_Dual,1.126,1.094,0.566,281.3,1.0,None
34.51,Participant_07,Adaptive_Dual,1.126,1.093,0.565,281.7,1.2,None
34.62,Participant_07,Adaptive_Dual,1.126,1.094,0.564,281.8,1.3,None
34.74,Participant_07,Adaptive_Dual,1.126,1.094,0.562,282.3,1.4,None
34.85,Participant_07,Adaptive_Dual,1.126,1.094,0.561,282.2,1.5,None
34.96,Participant_07,Adaptive_Dual,1.125,1.093,0.561,281.9,1.6,None
35.07,Participant_07,Adaptive_Dual,1.124,1.093,0.561,282.1,1.7,None
35.18,Participant_07,Adaptive_Dual,1.124,1.093,0.561,281.9,1.6,None
35.29,Participant_07,Adaptive_Dual,1.124,1.093,0.561,281.8,1.6,None
35.40,Participant_07,Adaptive_Dual,1.124,1.093,0.560,281.7,1.6,None
35.51,Participant_07,Adaptive_Dual,1.124,1.093,0.560,281.6,1.6,None
35.62,Participant_07,Adaptive_Dual,1.124,1.093,0.560,281.6,1.6,None
35.74,Participant_07,Adaptive_Dual,1.124,1.093,0.560,281.7,1.6,None
35.85,Participant_07,Adaptive_Dual,1.124,1.093,0.560,281.3,1.7,None
35.96,Participant_07,Adaptive_Dual,1.124,1.093,0.560,281.5,1.6,None
36.07,Participant_07,Adaptive_Dual,1.124,1.093,0.559,281.3,1.5,None
36.18,Participant_07,Adaptive_Dual,1.124,1.093,0.559,281.3,1.6,None
36.29,Participant_07,Adaptive_Dual,1.124,1.093,0.559,281.4,1.6,None
36.40,Participant_07,Adaptive_Dual,1.123,1.094,0.559,281.6,1.1,None
36.51,Participant_07,Adaptive_Dual,1.122,1.098,0.559,281.4,358.8,None
36.63,Participant_07,Adaptive_Dual,1.124,1.099,0.559,282.0,358.4,None
36.74,Participant_07,Adaptive_Dual,1.125,1.098,0.558,281.7,358.3,None
