Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
10.26,Participant_06,Adaptive_Dual,1.502,1.431,0.947,321.3,7.9,None
10.37,Participant_06,Adaptive_Dual,1.503,1.430,0.947,323.5,8.0,None
10.48,Participant_06,Adaptive_Dual,1.505,1.430,0.947,326.7,7.9,None
10.59,Participant_06,Adaptive_Dual,1.511,1.430,0.949,333.6,7.5,None
10.70,Participant_06,Adaptive_Dual,1.516,1.430,0.949,338.7,7.2,None
10.82,Participant_06,Adaptive_Dual,1.517,1.430,0.948,340.3,7.2,None
10.93,Participant_06,Adaptive_Dual,1.518,1.430,0.947,340.5,7.6,None
11.04,Participant_06,Adaptive_Dual,1.518,1.429,0.947,340.7,7.8,None
11.15,Participant_06,Adaptive_Dual,1.518,1.429,0.948,340.5,8.0,None
11.26,Participant_06,Adaptive_Dual,1.519,1.428,0.948,340.0,8.5,None
11.37,Participant_06,Adaptive_Dual,1.519,1.428,0.949,339.3,8.7,None
11.48,Participant_06,Adaptive_Dual,1.519,1.428,0.949,338.6,8.8,None
11.59,Participant_06,Adaptive_Dual,1.519,1.428,0.950,338.4,8.8,None
11.70,Participant_06,Adaptive_Dual,1.520,1.428,0.950,339.0,9.0,None
11.82,Participant_06,Adaptive_Dual,1.520,1.428,0.950,339.8,8.8,None
11.93,Participant_06,Adaptive_Dual,1.520,1.428,0.952,341.4,8.6,None
12.04,Participant_06,Adaptive_Dual,1.524,1.427,0.954,345.4,8.6,None
12.15,Participant_06,Adaptive_Dual,1.528,1.427,0.956,348.3,8.6,None
12.26,Participant_06,Adaptive_Dual,1.531,1.428,0.957,351.1,8.1,None
12.37,Participant_06,Adaptive_Dual,1.533,1.427,0.959,351.4,8.4,None
12.48,Participant_06,Adaptive_Dual,1.534,1.427,0.960,350.6,8.9,None
12.59,Participant_06,Adaptive_Dual,1.536,1.426,0.961,350.3,9.3,None
12.70,Participant_06,Adaptive_Dual,1.537,1.427,0.962,348.1,9.2,None
12.82,Participant_06,Adaptive_Dual,1.532,1.429,0.963,342.4,8.3,None
12.93,Participant_06,Adaptive_Dual,1.529,1.430,0.963,338.3,8.6,None
13.04,Participant_06,Adaptive_Dual,1.528,1.426,0.963,335.3,11.7,None
13.15,Participant_06,Adaptive_Dual,1.526,1.427,0.963,332.8,10.4,None
13.26,Participant_06,Adaptive_Dual,1.524,1.428,0.964,330.9,9.4,None
13.37,Participant_06,Adaptive_Dual,1.525,1.428,0.966,331.2,9.7,None
13.48,Participant_06,Adaptive_Dual,1.526,1.427,0.968,331.6,10.3,None
13.59,Participant_06,Adaptive_Dual,1.527,1.428,0.971,331.8,10.1,None
13.70,Participant_06,Adaptive_Dual,1.528,1.428,0.974,332.9,10.0,None
13.81,Participant_06,Adaptive_Dual,1.528,1.428,0.977,334.2,10.0,None
13.93,Participant_06,Adaptive_Dual,1.529,1.427,0.980,335.2,10.4,None
14.04,Participant_06,Adaptive_Dual,1.530,1.427,0.982,335.7,10.6,None
14.15,Participant_06,Adaptive_Dual,1.530,1.427,0.985,335.1,10.8,None
14.26,Participant_06,Adaptive_Dual,1.530,1.426,0.986,335.1,11.2,None
14.37,Participant_06,Adaptive_Dual,1.532,1.426,0.988,335.8,11.1,None
14.48,Participant_06,Adaptive_Dual,1.532,1.427,0.987,335.2,11.3,None
14.59,Participant_06,Adaptive_Dual,1.532,1.427,0.986,334.5,11.1,None
14.70,Participant_06,Adaptive_Dual,1.532,1.427,0.983,334.6,10.9,None
14.82,Participant_06,Adaptive_Dual,1.531,1.427,0.981,334.0,10.8,None
14.93,Participant_06,Adaptive_Dual,1.530,1.427,0.979,333.8,10.8,None
15.04,Participant_06,Adaptive_Dual,1.530,1.427,0.976,334.0,10.8,None
15.15,Participant_06,Adaptive_Dual,1.530,1.427,0.973,334.0,10.8,None
15.26,Participant_06,Adaptive_Dual,1.528,1.427,0.970,333.1,10.6,None
15.37,Participant_06,Adaptive_Dual,1.527,1.428,0.966,333.2,10.3,None
15.48,Participant_06,Adaptive_Dual,1.526,1.427,0.962,333.4,10.1,None
15.59,Participant_06,Adaptive_Dual,1.523,1.427,0.959,332.7,10.3,None
15.70,Participant_06,Adaptive_Dual,1.520,1.425,0.956,332.5,10.9,None
15.82,Participant_06,Adaptive_Dual,1.520,1.427,0.957,335.4,9.3,None
15.93,Participant_06,Adaptive_Dual,1.521,1.429,0.957,338.7,8.5,None
16.04,Participant_06,Adaptive_Dual,1.519,1.429,0.956,339.5,8.6,None
16.15,Participant_06,Adaptive_Dual,1.518,1.429,0.956,340.4,8.8,None
16.26,Participant_06,Adaptive_Dual,1.517,1.429,0.955,340.5,8.7,None
16.37,Participant_06,Adaptive_Dual,1.516,1.428,0.955,340.5,8.9,None
16.48,Participant_06,Adaptive_Dual,1.517,1.429,0.956,340.6,8.7,None
16.59,Participant_06,Adaptive_Dual,1.518,1.429,0.956,341.3,8.1,None
16.70,Participant_06,Adaptive_Dual,1.519,1.430,0.956,341.5,8.0,None
16.81,Participant_06,Adaptive_Dual,1.519,1.430,0.955,340.9,8.0,None
16.92,Participant_06,Adaptive_Dual,1.520,1.430,0.955,341.0,8.0,None
17.04,Participant_06,Adaptive_Dual,1.521,1.429,0.956,341.5,8.1,None
17.15,Participant_06,Adaptive_Dual,1.522,1.428,0.957,341.6,8.6,None
17.26,Participant_06,Adaptive_Dual,1.523,1.428,0.959,341.6,8.7,None
17.37,Participant_06,Adaptive_Dual,1.523,1.428,0.960,341.6,8.8,None
17.48,Participant_06,Adaptive_Dual,1.524,1.428,0.961,341.5,8.9,None
17.59,Participant_06,Adaptive_Dual,1.523,1.429,0.961,341.0,8.7,None
17.70,Participant_06,Adaptive_Dual,1.523,1.429,0.963,341.1,8.6,None
17.81,Participant_06,Adaptive_Dual,1.521,1.429,0.964,340.8,8.9,None
17.92,Participant_06,Adaptive_Dual,1.521,1.429,0.964,340.5,9.0,None
18.04,Participant_06,Adaptive_Dual,1.522,1.429,0.965,340.7,9.1,None
18.15,Participant_06,Adaptive_Dual,1.522,1.428,0.965,340.9,9.2,None
18.26,Participant_06,Adaptive_Dual,1.523,1.429,0.965,341.0,9.0,None
18.37,Participant_06,Adaptive_Dual,1.524,1.429,0.965,341.3,8.8,None
18.48,Participant_06,Adaptive_Dual,1.524,1.429,0.964,341.3,8.8,None
18.59,Participant_06,Adaptive_Dual,1.524,1.429,0.963,341.2,8.8,None
18.70,Participant_06,Adaptive_Dual,1.524,1.429,0.963,341.2,8.8,None
18.81,Participant_06,Adaptive_Dual,1.523,1.429,0.962,341.2,8.8,None
18.92,Participant_06,Adaptive_Dual,1.522,1.429,0.961,341.3,9.0,None
19.04,Participant_06,Adaptive_Dual,1.521,1.428,0.961,341.5,9.2,None
19.15,Participant_06,Adaptive_Dual,1.521,1.428,0.961,341.4,9.2,None
19.26,Participant_06,Adaptive_Dual,1.520,1.428,0.962,341.3,9.3,None
19.37,Participant_06,Adaptive_Dual,1.519,1.428,0.963,341.4,9.4,None
19.48,Participant_06,Adaptive_Dual,1.519,1.428,0.963,341.5,9.5,None
19.59,Participant_06,Adaptive_Dual,1.519,1.428,0.963,341.5,9.4,None
19.70,Participant_06,Adaptive_Dual,1.520,1.428,0.963,341.6,9.6,None
19.81,Participant_06,Adaptive_Dual,1.520,1.428,0.963,341.7,9.6,None
19.93,Participant_06,Adaptive_Dual,1.521,1.428,0.962,341.8,9.6,None
20.04,Participant_06,Adaptive_Dual,1.521,1.428,0.961,341.7,9.7,None
20.15,Participant_06,Adaptive_Dual,1.521,1.427,0.960,341.6,9.7,None
20.26,Participant_06,Adaptive_Dual,1.520,1.427,0.958,341.4,9.6,None
20.37,Participant_06,Adaptive_Dual,1.518,1.427,0.957,341.3,9.5,None
20.48,Participant_06,Adaptive_Dual,1.517,1.427,0.957,341.5,9.5,None
20.59,Participant_06,Adaptive_Dual,1.517,1.427,0.958,341.6,9.6,None
20.70,Participant_06,Adaptive_Dual,1.516,1.426,0.960,341.6,9.9,None
20.81,Participant_06,Adaptive_Dual,1.516,1.426,0.960,341.7,10.1,None
20.93,Participant_06,Adaptive_Dual,1.514,1.427,0.960,341.6,9.9,None
21.04,Participant_06,Adaptive_Dual,1.512,1.427,0.958,341.3,9.7,None
21.15,Participant_06,Adaptive_Dual,1.510,1.427,0.957,341.4,9.7,None
21.26,Participant_06,Adaptive_Dual,1.510,1.426,0.957,342.4,8.8,None
21.37,Participant_06,Adaptive_Dual,1.518,1.420,0.962,349.8,10.7,None
21.48,Participant_06,Adaptive_Dual,1.519,1.417,0.966,349.9,5.8,None
21.59,Participant_06,Adaptive_Dual,1.513,1.435,0.974,343.3,352.2,None
21.70,Participant_06,Adaptive_Dual,1.512,1.455,0.971,338.2,343.7,None
21.81,Participant_06,Adaptive_Dual,1.511,1.462,0.974,332.3,341.4,None
21.93,Participant_06,Adaptive_Dual,1.505,1.471,0.990,330.6,334.8,None
22.04,Participant_06,Adaptive_Dual,1.494,1.476,1.011,330.4,331.7,None
22.15,Participant_06,Adaptive_Dual,1.471,1.475,1.043,328.6,332.3,None
22.26,Participant_06,Adaptive_Dual,1.437,1.470,1.091,327.4,330.9,None
22.37,Participant_06,Adaptive_Dual,1.394,1.453,1.151,329.4,336.8,None
22.48,Participant_06,Adaptive_Dual,1.344,1.439,1.213,331.4,345.2,None
22.59,Participant_06,Adaptive_Dual,1.296,1.426,1.270,331.6,349.7,None
22.70,Participant_06,Adaptive_Dual,1.265,1.402,1.328,337.4,355.4,None
22.82,Participant_06,Adaptive_Dual,1.245,1.384,1.371,339.1,359.7,None
22.93,Participant_06,Adaptive_Dual,1.228,1.355,1.407,336.8,11.4,None
23.04,Participant_06,Adaptive_Dual,1.222,1.331,1.434,335.0,18.8,None
23.15,Participant_06,Adaptive_Dual,1.219,1.319,1.451,328.5,26.2,None
23.26,Participant_06,Adaptive_Dual,1.222,1.311,1.465,327.3,29.8,None
23.37,Participant_06,Adaptive_Dual,1.227,1.302,1.474,325.2,34.1,None
23.48,Participant_06,Adaptive_Dual,1.236,1.282,1.483,322.0,39.5,None
23.59,Participant_06,Adaptive_Dual,1.254,1.268,1.479,319.1,49.6,None
23.70,Participant_06,Adaptive_Dual,1.272,1.264,1.474,316.9,56.0,None
23.82,Participant_06,Adaptive_Dual,1.284,1.259,1.472,308.6,63.5,None
23.93,Participant_06,Adaptive_Dual,1.297,1.252,1.466,310.8,70.6,None
24.04,Participant_06,Adaptive_Dual,1.304,1.243,1.467,315.1,75.7,None
24.15,Participant_06,Adaptive_Dual,1.305,1.239,1.468,309.2,79.2,None
24.26,Participant_06,Adaptive_Dual,1.307,1.240,1.468,306.8,78.6,None
24.37,Participant_06,Adaptive_Dual,1.291,1.210,1.496,183.5,66.3,None
24.48,Participant_06,Adaptive_Dual,1.292,1.205,1.479,192.2,81.9,None
24.59,Participant_06,Adaptive_Dual,1.282,1.169,1.501,188.0,78.9,None
24.70,Participant_06,Adaptive_Dual,1.282,1.120,1.519,214.1,79.9,None
24.82,Participant_06,Adaptive_Dual,1.284,1.088,1.520,9.0,76.0,None
24.93,Participant_06,Adaptive_Dual,1.283,1.058,1.542,36.6,48.3,None
25.04,Participant_06,Adaptive_Dual,1.274,1.011,1.565,51.9,26.4,None
25.15,Participant_06,Adaptive_Dual,1.265,0.978,1.582,52.7,22.0,None
25.26,Participant_06,Adaptive_Dual,1.260,0.955,1.595,57.0,12.9,None
25.37,Participant_06,Adaptive_Dual,1.250,0.938,1.605,56.2,12.8,None
25.48,Participant_06,Adaptive_Dual,1.230,0.926,1.615,57.0,0.3,None
25.59,Participant_06,Adaptive_Dual,1.204,0.928,1.606,54.9,343.2,None
25.70,Participant_06,Adaptive_Dual,1.185,0.940,1.587,74.0,341.7,None
25.82,Participant_06,Adaptive_Dual,1.195,0.963,1.555,86.8,339.2,None
25.93,Participant_06,Adaptive_Dual,1.211,0.975,1.528,97.8,333.8,None
26.04,Participant_06,Adaptive_Dual,1.221,0.966,1.512,102.5,335.3,None
26.15,Participant_06,Adaptive_Dual,1.221,0.954,1.514,95.1,341.2,None
26.26,Participant_06,Adaptive_Dual,1.215,0.946,1.525,90.6,345.5,None
26.37,Participant_06,Adaptive_Dual,1.214,0.943,1.539,86.9,347.3,None
26.48,Participant_06,Adaptive_Dual,1.216,0.941,1.545,85.3,345.2,None
26.59,Participant_06,Adaptive_Dual,1.221,0.940,1.548,86.9,343.3,None
26.70,Participant_06,Adaptive_Dual,1.226,0.939,1.548,87.5,342.2,None
26.82,Participant_06,Adaptive_Dual,1.230,0.939,1.550,87.7,341.2,None
26.93,Participant_06,Adaptive_Dual,1.231,0.932,1.560,88.7,341.3,None
27.04,Participant_06,Adaptive_Dual,1.231,0.926,1.583,87.6,343.4,None
27.15,Participant_06,Adaptive_Dual,1.247,0.919,1.615,86.6,343.9,None
27.26,Participant_06,Adaptive_Dual,1.287,0.890,1.656,86.6,343.5,None
27.37,Participant_06,Adaptive_Dual,1.346,0.839,1.680,82.3,351.2,None
27.48,Participant_06,Adaptive_Dual,1.399,0.808,1.678,80.3,357.6,None
27.59,Participant_06,Adaptive_Dual,1.433,0.788,1.689,82.7,359.7,None
27.71,Participant_06,Adaptive_Dual,1.458,0.757,1.695,79.8,7.6,None
27.82,Participant_06,Adaptive_Dual,1.461,0.726,1.698,74.7,4.0,None
27.93,Participant_06,Adaptive_Dual,1.450,0.733,1.714,71.0,1.9,None
28.04,Participant_06,Adaptive_Dual,1.458,0.728,1.725,69.6,1.2,None
28.15,Participant_06,Adaptive_Dual,1.470,0.729,1.740,71.0,9.8,None
28.26,Participant_06,Adaptive_Dual,1.489,0.719,1.752,69.8,0.2,None
28.37,Participant_06,Adaptive_Dual,1.503,0.722,1.759,63.9,4.9,None
28.48,Participant_06,Adaptive_Dual,1.504,0.719,1.758,59.0,2.5,None
28.59,Participant_06,Adaptive_Dual,1.506,0.719,1.757,59.9,3.9,None
28.70,Participant_06,Adaptive_Dual,1.505,0.716,1.752,59.2,0.8,None
28.82,Participant_06,Adaptive_Dual,1.504,0.716,1.753,60.3,359.8,None
28.93,Participant_06,Adaptive_Dual,1.505,0.717,1.755,63.1,2.4,None
29.04,Participant_06,Adaptive_Dual,1.504,0.717,1.753,62.3,1.3,None
29.15,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,2.0,None
29.26,Participant_06,Adaptive_Dual,1.504,0.717,1.754,62.4,1.6,None
29.37,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.5,2.0,None
29.48,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
29.59,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.9,None
29.70,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
29.82,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
29.93,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.9,None
30.04,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.15,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.26,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.37,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.48,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.59,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.71,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.82,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
30.93,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
31.04,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
31.15,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
31.26,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
31.37,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
31.48,Participant_06,Adaptive_Dual,1.505,0.717,1.754,62.4,1.8,None
31.59,Participant_06,Adaptive_Dual,1.503,0.717,1.756,65.8,1.7,None
31.71,Participant_06,Adaptive_Dual,1.503,0.717,1.758,68.0,1.9,None
31.82,Participant_06,Adaptive_Dual,1.501,0.715,1.758,72.0,359.6,None
31.93,Participant_06,Adaptive_Dual,1.499,0.716,1.759,78.6,0.5,None
32.04,Participant_06,Adaptive_Dual,1.498,0.716,1.761,91.1,359.9,None
32.15,Participant_06,Adaptive_Dual,1.498,0.715,1.762,103.1,358.1,None
32.26,Participant_06,Adaptive_Dual,1.502,0.716,1.763,105.1,0.7,None
32.37,Participant_06,Adaptive_Dual,1.504,0.716,1.761,102.8,1.3,None
32.48,Participant_06,Adaptive_Dual,1.504,0.716,1.758,99.0,2.4,None
32.59,Participant_06,Adaptive_Dual,1.505,0.715,1.757,96.2,1.8,None
32.71,Participant_06,Adaptive_Dual,1.505,0.715,1.757,96.7,1.7,None
32.82,Participant_06,Adaptive_Dual,1.505,0.715,1.756,96.6,1.9,None
32.93,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
33.04,Participant_06,Adaptive_Dual,1.505,0.716,1.756,96.7,1.8,None
33.15,Participant_06,Adaptive_Dual,1.505,0.716,1.756,96.7,1.9,None
33.26,Participant_06,Adaptive_Dual,1.504,0.716,1.756,96.7,1.8,None
33.37,Participant_06,Adaptive_Dual,1.504,0.716,1.756,96.7,1.8,None
33.48,Participant_06,Adaptive_Dual,1.504,0.716,1.756,96.7,1.9,None
33.59,Participant_06,Adaptive_Dual,1.504,0.716,1.756,96.7,1.9,None
33.71,Participant_06,Adaptive_Dual,1.504,0.716,1.756,96.7,1.9,None
33.82,Participant_06,Adaptive_Dual,1.504,0.716,1.757,96.7,1.9,None
33.93,Participant_06,Adaptive_Dual,1.504,0.716,1.757,96.7,1.9,None
34.04,Participant_06,Adaptive_Dual,1.504,0.716,1.757,96.7,1.9,None
34.15,Participant_06,Adaptive_Dual,1.504,0.716,1.757,96.7,1.9,None
34.26,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
34.37,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
34.48,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
34.59,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
34.70,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
34.82,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
34.93,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.04,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.15,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.26,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.37,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.48,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.59,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.70,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
35.81,Participant_06,Adaptive_Dual,1.504,0.716,1.757,96.7,1.9,None
35.93,Participant_06,Adaptive_Dual,1.504,0.716,1.757,96.7,1.9,None
36.04,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
36.15,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
36.27,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
36.38,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.8,None
36.48,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
36.60,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
36.70,Participant_06,Adaptive_Dual,1.505,0.716,1.757,96.7,1.9,None
