Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
4.39,Participant_01,Adaptive_Dual,1.120,1.059,0.943,44.8,12.7,None
4.50,Participant_01,Adaptive_Dual,1.123,1.058,0.939,46.5,12.8,None
4.61,Participant_01,Adaptive_Dual,1.124,1.058,0.938,46.9,12.9,None
4.73,Participant_01,Adaptive_Dual,1.124,1.058,0.939,47.2,13.0,None
4.84,Participant_01,Adaptive_Dual,1.123,1.057,0.940,46.6,13.2,None
4.95,Participant_01,Adaptive_Dual,1.121,1.057,0.942,45.7,13.4,None
5.06,Participant_01,Adaptive_Dual,1.120,1.057,0.943,45.1,13.4,None
5.17,Participant_01,Adaptive_Dual,1.119,1.057,0.943,44.6,13.4,None
5.28,Participant_01,Adaptive_Dual,1.117,1.056,0.945,43.3,13.5,None
5.39,Participant_01,Adaptive_Dual,1.114,1.056,0.948,41.3,13.6,None
5.50,Participant_01,Adaptive_Dual,1.109,1.056,0.953,36.5,13.8,None
5.62,Participant_01,Adaptive_Dual,1.100,1.056,0.960,29.7,13.6,None
5.73,Participant_01,Adaptive_Dual,1.089,1.056,0.966,22.9,13.7,None
5.84,Participant_01,Adaptive_Dual,1.075,1.057,0.972,16.2,13.1,None
5.95,Participant_01,Adaptive_Dual,1.062,1.059,0.977,10.9,12.5,None
6.06,Participant_01,Adaptive_Dual,1.050,1.060,0.980,6.6,12.3,None
6.17,Participant_01,Adaptive_Dual,1.037,1.061,0.983,1.9,12.4,None
6.28,Participant_01,Adaptive_Dual,1.025,1.060,0.985,356.2,12.8,None
6.39,Participant_01,Adaptive_Dual,1.012,1.058,0.989,347.7,13.5,None
6.50,Participant_01,Adaptive_Dual,1.001,1.056,0.992,340.9,13.8,None
6.62,Participant_01,Adaptive_Dual,0.995,1.055,0.994,337.0,14.0,None
6.73,Participant_01,Adaptive_Dual,0.991,1.055,0.995,334.7,14.2,None
6.84,Participant_01,Adaptive_Dual,0.989,1.054,0.995,334.4,14.7,None
6.95,Participant_01,Adaptive_Dual,0.989,1.054,0.995,335.4,15.0,None
7.06,Participant_01,Adaptive_Dual,0.990,1.054,0.995,335.8,15.1,None
7.17,Participant_01,Adaptive_Dual,0.992,1.054,0.995,336.3,14.9,None
7.28,Participant_01,Adaptive_Dual,0.993,1.054,0.994,336.8,14.9,None
7.39,Participant_01,Adaptive_Dual,0.994,1.055,0.994,337.4,14.7,None
7.50,Participant_01,Adaptive_Dual,0.994,1.055,0.993,337.6,14.6,None
7.62,Participant_01,Adaptive_Dual,0.995,1.055,0.993,338.0,14.5,None
7.73,Participant_01,Adaptive_Dual,0.997,1.055,0.993,338.9,14.4,None
7.84,Participant_01,Adaptive_Dual,1.000,1.056,0.994,340.1,14.2,None
7.95,Participant_01,Adaptive_Dual,1.006,1.057,0.994,342.4,13.8,None
8.06,Participant_01,Adaptive_Dual,1.014,1.057,0.994,346.1,13.4,None
8.17,Participant_01,Adaptive_Dual,1.024,1.058,0.994,350.8,12.9,None
8.28,Participant_01,Adaptive_Dual,1.037,1.058,0.993,357.3,13.4,None
8.39,Participant_01,Adaptive_Dual,1.046,1.057,0.991,1.2,13.5,None
8.50,Participant_01,Adaptive_Dual,1.052,1.057,0.989,3.1,13.8,None
8.61,Participant_01,Adaptive_Dual,1.057,1.057,0.987,4.7,13.9,None
8.73,Participant_01,Adaptive_Dual,1.060,1.056,0.986,5.4,13.9,None
8.84,Participant_01,Adaptive_Dual,1.060,1.056,0.986,5.2,14.0,None
8.95,Participant_01,Adaptive_Dual,1.060,1.056,0.986,5.0,14.2,None
9.06,Participant_01,Adaptive_Dual,1.059,1.056,0.987,4.8,14.2,None
9.17,Participant_01,Adaptive_Dual,1.059,1.056,0.987,5.1,14.2,None
9.28,Participant_01,Adaptive_Dual,1.059,1.055,0.987,5.6,14.5,None
9.39,Participant_01,Adaptive_Dual,1.060,1.055,0.987,6.4,14.7,None
9.50,Participant_01,Adaptive_Dual,1.062,1.055,0.987,6.8,14.4,None
9.61,Participant_01,Adaptive_Dual,1.062,1.056,0.987,7.0,14.1,None
9.73,Participant_01,Adaptive_Dual,1.063,1.055,0.987,6.8,14.3,None
9.84,Participant_01,Adaptive_Dual,1.062,1.055,0.987,6.4,14.5,None
9.95,Participant_01,Adaptive_Dual,1.062,1.055,0.987,6.5,14.5,None
10.06,Participant_01,Adaptive_Dual,1.062,1.055,0.987,6.5,14.5,None
10.17,Participant_01,Adaptive_Dual,1.062,1.055,0.987,6.3,14.6,None
10.28,Participant_01,Adaptive_Dual,1.062,1.055,0.987,6.2,14.4,None
10.39,Participant_01,Adaptive_Dual,1.062,1.055,0.986,6.3,14.2,None
10.50,Participant_01,Adaptive_Dual,1.062,1.056,0.985,6.5,14.1,None
10.61,Participant_01,Adaptive_Dual,1.063,1.056,0.985,6.9,14.1,None
10.73,Participant_01,Adaptive_Dual,1.063,1.056,0.984,6.9,14.1,None
10.84,Participant_01,Adaptive_Dual,1.063,1.056,0.984,6.8,14.1,None
10.95,Participant_01,Adaptive_Dual,1.063,1.055,0.985,6.8,14.3,None
11.06,Participant_01,Adaptive_Dual,1.063,1.055,0.985,6.6,14.5,None
11.17,Participant_01,Adaptive_Dual,1.062,1.055,0.986,6.2,14.7,None
11.28,Participant_01,Adaptive_Dual,1.061,1.055,0.986,5.8,14.7,None
11.39,Participant_01,Adaptive_Dual,1.061,1.055,0.986,5.9,14.7,None
11.50,Participant_01,Adaptive_Dual,1.062,1.055,0.986,6.0,14.6,None
11.61,Participant_01,Adaptive_Dual,1.062,1.055,0.986,6.0,14.5,None
11.73,Participant_01,Adaptive_Dual,1.062,1.055,0.985,6.0,14.5,None
11.84,Participant_01,Adaptive_Dual,1.062,1.055,0.985,6.1,14.5,None
11.95,Participant_01,Adaptive_Dual,1.062,1.055,0.986,6.1,14.6,None
12.06,Participant_01,Adaptive_Dual,1.062,1.054,0.986,6.0,14.7,None
12.17,Participant_01,Adaptive_Dual,1.062,1.055,0.986,6.1,14.6,None
12.28,Participant_01,Adaptive_Dual,1.062,1.055,0.986,6.2,14.6,None
12.39,Participant_01,Adaptive_Dual,1.062,1.054,0.986,6.6,14.7,None
12.50,Participant_01,Adaptive_Dual,1.064,1.054,0.986,7.6,14.7,None
12.61,Participant_01,Adaptive_Dual,1.067,1.055,0.985,9.4,14.8,None
12.73,Participant_01,Adaptive_Dual,1.071,1.056,0.982,12.9,14.7,None
12.84,Participant_01,Adaptive_Dual,1.079,1.057,0.978,18.4,14.3,None
12.95,Participant_01,Adaptive_Dual,1.089,1.059,0.973,25.5,14.1,None
13.06,Participant_01,Adaptive_Dual,1.101,1.058,0.965,33.6,14.4,None
13.17,Participant_01,Adaptive_Dual,1.114,1.057,0.956,39.7,14.0,None
13.28,Participant_01,Adaptive_Dual,1.124,1.056,0.948,45.1,14.6,None
13.39,Participant_01,Adaptive_Dual,1.134,1.055,0.941,49.2,14.7,None
13.50,Participant_01,Adaptive_Dual,1.144,1.053,0.934,53.4,15.0,None
13.61,Participant_01,Adaptive_Dual,1.153,1.052,0.928,57.9,15.5,None
13.73,Participant_01,Adaptive_Dual,1.161,1.048,0.920,63.9,17.0,None
13.84,Participant_01,Adaptive_Dual,1.167,1.046,0.914,69.1,17.5,None
13.95,Participant_01,Adaptive_Dual,1.169,1.047,0.910,72.7,17.3,None
14.06,Participant_01,Adaptive_Dual,1.169,1.050,0.908,75.4,15.8,None
14.17,Participant_01,Adaptive_Dual,1.169,1.050,0.907,76.4,16.2,None
14.28,Participant_01,Adaptive_Dual,1.169,1.050,0.907,76.4,16.1,None
14.39,Participant_01,Adaptive_Dual,1.168,1.050,0.908,75.9,16.0,None
14.50,Participant_01,Adaptive_Dual,1.167,1.050,0.908,75.4,15.7,None
14.61,Participant_01,Adaptive_Dual,1.166,1.050,0.908,75.2,15.7,None
14.72,Participant_01,Adaptive_Dual,1.166,1.050,0.908,75.0,15.7,None
14.84,Participant_01,Adaptive_Dual,1.165,1.050,0.908,74.7,15.6,None
14.95,Participant_01,Adaptive_Dual,1.164,1.050,0.909,74.1,15.6,None
15.06,Participant_01,Adaptive_Dual,1.164,1.050,0.909,73.7,15.5,None
15.17,Participant_01,Adaptive_Dual,1.164,1.050,0.910,73.3,15.4,None
15.28,Participant_01,Adaptive_Dual,1.163,1.050,0.911,72.9,15.3,None
15.39,Participant_01,Adaptive_Dual,1.162,1.051,0.912,72.7,15.3,None
15.50,Participant_01,Adaptive_Dual,1.162,1.051,0.912,72.2,15.1,None
15.61,Participant_01,Adaptive_Dual,1.161,1.051,0.914,71.6,14.9,None
15.72,Participant_01,Adaptive_Dual,1.161,1.051,0.915,71.1,14.8,None
15.84,Participant_01,Adaptive_Dual,1.160,1.050,0.917,70.3,14.5,None
15.95,Participant_01,Adaptive_Dual,1.159,1.050,0.918,69.8,14.4,None
16.06,Participant_01,Adaptive_Dual,1.158,1.050,0.920,68.2,13.7,None
16.17,Participant_01,Adaptive_Dual,1.156,1.051,0.923,65.6,12.6,None
16.28,Participant_01,Adaptive_Dual,1.153,1.052,0.925,63.6,12.0,None
16.39,Participant_01,Adaptive_Dual,1.151,1.052,0.927,62.4,11.9,None
16.50,Participant_01,Adaptive_Dual,1.148,1.053,0.930,59.7,11.8,None
16.61,Participant_01,Adaptive_Dual,1.144,1.052,0.934,56.0,11.4,None
16.72,Participant_01,Adaptive_Dual,1.139,1.054,0.937,52.8,11.6,None
16.84,Participant_01,Adaptive_Dual,1.134,1.055,0.940,50.1,11.6,None
16.95,Participant_01,Adaptive_Dual,1.130,1.055,0.943,47.4,11.4,None
17.06,Participant_01,Adaptive_Dual,1.127,1.055,0.946,45.3,11.4,None
17.17,Participant_01,Adaptive_Dual,1.124,1.055,0.949,44.1,11.6,None
17.28,Participant_01,Adaptive_Dual,1.122,1.056,0.950,43.2,11.9,None
17.39,Participant_01,Adaptive_Dual,1.121,1.055,0.951,42.8,12.0,None
17.50,Participant_01,Adaptive_Dual,1.121,1.055,0.950,43.8,12.3,None
17.61,Participant_01,Adaptive_Dual,1.121,1.055,0.950,43.4,12.4,None
17.72,Participant_01,Adaptive_Dual,1.120,1.055,0.951,42.0,12.3,None
17.84,Participant_01,Adaptive_Dual,1.118,1.055,0.951,41.2,12.4,None
17.95,Participant_01,Adaptive_Dual,1.115,1.056,0.953,40.1,12.8,None
18.06,Participant_01,Adaptive_Dual,1.110,1.056,0.957,35.1,13.2,None
18.17,Participant_01,Adaptive_Dual,1.102,1.055,0.963,28.4,14.0,None
18.28,Participant_01,Adaptive_Dual,1.095,1.054,0.968,23.1,14.6,None
18.39,Participant_01,Adaptive_Dual,1.089,1.054,0.970,21.0,15.6,None
18.50,Participant_01,Adaptive_Dual,1.086,1.053,0.972,20.4,16.0,None
18.61,Participant_01,Adaptive_Dual,1.084,1.053,0.972,20.0,16.4,None
18.73,Participant_01,Adaptive_Dual,1.084,1.053,0.972,19.9,16.4,None
18.84,Participant_01,Adaptive_Dual,1.085,1.052,0.971,20.4,16.6,None
18.95,Participant_01,Adaptive_Dual,1.086,1.052,0.971,20.5,16.6,None
19.06,Participant_01,Adaptive_Dual,1.086,1.052,0.971,20.4,16.7,None
19.17,Participant_01,Adaptive_Dual,1.086,1.052,0.971,20.6,16.7,None
19.28,Participant_01,Adaptive_Dual,1.086,1.052,0.972,20.6,16.8,None
19.39,Participant_01,Adaptive_Dual,1.086,1.052,0.972,20.5,16.9,None
19.50,Participant_01,Adaptive_Dual,1.086,1.052,0.972,20.5,17.0,None
19.61,Participant_01,Adaptive_Dual,1.086,1.052,0.972,20.5,17.0,None
19.73,Participant_01,Adaptive_Dual,1.085,1.052,0.972,20.2,17.0,None
19.84,Participant_01,Adaptive_Dual,1.085,1.051,0.972,19.9,17.1,None
19.95,Participant_01,Adaptive_Dual,1.084,1.051,0.973,19.7,17.3,None
20.06,Participant_01,Adaptive_Dual,1.083,1.051,0.974,18.9,17.4,None
20.17,Participant_01,Adaptive_Dual,1.079,1.051,0.975,17.0,17.3,None
20.28,Participant_01,Adaptive_Dual,1.074,1.051,0.978,13.1,17.0,None
20.39,Participant_01,Adaptive_Dual,1.067,1.050,0.981,7.1,17.0,None
20.50,Participant_01,Adaptive_Dual,1.059,1.049,0.988,359.1,17.4,None
20.61,Participant_01,Adaptive_Dual,1.053,1.046,0.996,351.6,18.2,None
20.72,Participant_01,Adaptive_Dual,1.048,1.043,1.006,343.2,18.6,None
20.84,Participant_01,Adaptive_Dual,1.046,1.039,1.014,335.2,19.0,None
20.95,Participant_01,Adaptive_Dual,1.045,1.036,1.017,329.9,19.1,None
21.06,Participant_01,Adaptive_Dual,1.047,1.034,1.017,326.1,19.3,None
21.17,Participant_01,Adaptive_Dual,1.048,1.033,1.014,323.2,18.4,None
21.28,Participant_01,Adaptive_Dual,1.047,1.033,1.011,321.1,18.2,None
21.39,Participant_01,Adaptive_Dual,1.045,1.032,1.010,318.7,18.4,None
21.50,Participant_01,Adaptive_Dual,1.044,1.031,1.013,318.9,18.8,None
21.61,Participant_01,Adaptive_Dual,1.044,1.031,1.015,319.1,18.6,None
21.72,Participant_01,Adaptive_Dual,1.044,1.031,1.014,317.9,18.4,None
21.84,Participant_01,Adaptive_Dual,1.044,1.031,1.013,317.3,18.4,None
21.95,Participant_01,Adaptive_Dual,1.044,1.031,1.012,316.9,18.3,None
22.06,Participant_01,Adaptive_Dual,1.044,1.031,1.012,316.9,18.3,None
22.17,Participant_01,Adaptive_Dual,1.045,1.031,1.012,317.9,18.4,None
22.28,Participant_01,Adaptive_Dual,1.046,1.032,1.011,318.6,18.4,None
22.39,Participant_01,Adaptive_Dual,1.047,1.032,1.010,319.0,18.2,None
22.50,Participant_01,Adaptive_Dual,1.048,1.033,1.010,319.2,18.1,None
22.61,Participant_01,Adaptive_Dual,1.049,1.033,1.009,319.8,18.1,None
22.73,Participant_01,Adaptive_Dual,1.050,1.033,1.009,320.6,18.1,None
22.84,Participant_01,Adaptive_Dual,1.052,1.034,1.009,322.1,18.1,None
22.95,Participant_01,Adaptive_Dual,1.054,1.035,1.009,323.9,17.9,None
23.06,Participant_01,Adaptive_Dual,1.056,1.037,1.008,325.9,17.5,None
23.17,Participant_01,Adaptive_Dual,1.061,1.039,1.007,329.0,16.8,None
23.28,Participant_01,Adaptive_Dual,1.067,1.043,1.006,333.9,15.7,None
23.39,Participant_01,Adaptive_Dual,1.074,1.046,1.003,339.6,14.9,None
23.50,Participant_01,Adaptive_Dual,1.081,1.050,1.000,344.2,13.8,None
23.61,Participant_01,Adaptive_Dual,1.088,1.052,0.997,349.0,13.0,None
23.72,Participant_01,Adaptive_Dual,1.094,1.054,0.995,352.9,12.5,None
23.83,Participant_01,Adaptive_Dual,1.098,1.055,0.993,356.0,12.2,None
23.95,Participant_01,Adaptive_Dual,1.100,1.054,0.992,356.9,12.4,None
24.06,Participant_01,Adaptive_Dual,1.100,1.054,0.992,356.7,12.6,None
24.17,Participant_01,Adaptive_Dual,1.099,1.053,0.992,356.8,12.8,None
24.28,Participant_01,Adaptive_Dual,1.099,1.053,0.993,356.9,12.9,None
24.39,Participant_01,Adaptive_Dual,1.098,1.053,0.994,356.9,13.1,None
24.50,Participant_01,Adaptive_Dual,1.098,1.053,0.994,356.8,13.2,None
24.61,Participant_01,Adaptive_Dual,1.098,1.053,0.994,356.7,13.2,None
24.72,Participant_01,Adaptive_Dual,1.098,1.053,0.994,356.9,13.3,None
24.84,Participant_01,Adaptive_Dual,1.098,1.052,0.995,356.7,13.3,None
24.95,Participant_01,Adaptive_Dual,1.097,1.052,0.995,356.7,13.4,None
25.06,Participant_01,Adaptive_Dual,1.097,1.052,0.995,356.9,13.6,None
25.17,Participant_01,Adaptive_Dual,1.097,1.052,0.996,357.3,13.7,None
25.28,Participant_01,Adaptive_Dual,1.097,1.052,0.996,357.6,13.6,None
25.39,Participant_01,Adaptive_Dual,1.097,1.053,0.995,357.7,13.0,None
25.50,Participant_01,Adaptive_Dual,1.097,1.058,0.994,358.7,11.3,None
25.61,Participant_01,Adaptive_Dual,1.098,1.066,0.989,359.4,7.0,None
25.72,Participant_01,Adaptive_Dual,1.099,1.074,0.980,0.6,1.5,None
25.83,Participant_01,Adaptive_Dual,1.097,1.083,0.967,1.1,355.5,None
25.95,Participant_01,Adaptive_Dual,1.097,1.089,0.954,2.0,349.5,None
26.06,Participant_01,Adaptive_Dual,1.097,1.092,0.949,2.7,345.5,None
26.17,Participant_01,Adaptive_Dual,1.098,1.091,0.949,3.2,344.7,None
26.28,Participant_01,Adaptive_Dual,1.101,1.088,0.956,3.8,344.2,None
26.39,Participant_01,Adaptive_Dual,1.104,1.085,0.964,4.0,344.3,None
26.50,Participant_01,Adaptive_Dual,1.106,1.085,0.971,3.5,344.3,None
26.61,Participant_01,Adaptive_Dual,1.106,1.084,0.974,2.9,344.4,None
26.72,Participant_01,Adaptive_Dual,1.105,1.082,0.975,3.1,344.6,None
26.83,Participant_01,Adaptive_Dual,1.103,1.081,0.973,2.7,345.0,None
26.94,Participant_01,Adaptive_Dual,1.103,1.081,0.972,2.7,345.1,None
27.06,Participant_01,Adaptive_Dual,1.103,1.081,0.971,2.8,345.1,None
27.17,Participant_01,Adaptive_Dual,1.103,1.081,0.971,2.9,345.2,None
27.28,Participant_01,Adaptive_Dual,1.104,1.081,0.971,2.9,345.6,None
27.39,Participant_01,Adaptive_Dual,1.104,1.081,0.971,3.0,345.7,None
27.50,Participant_01,Adaptive_Dual,1.104,1.080,0.971,3.1,345.9,None
27.61,Participant_01,Adaptive_Dual,1.104,1.080,0.971,3.1,346.0,None
27.72,Participant_01,Adaptive_Dual,1.104,1.080,0.971,3.2,346.2,None
27.83,Participant_01,Adaptive_Dual,1.104,1.080,0.972,3.3,346.4,None
27.94,Participant_01,Adaptive_Dual,1.104,1.080,0.972,3.3,346.7,None
28.06,Participant_01,Adaptive_Dual,1.103,1.079,0.972,3.1,346.7,None
28.17,Participant_01,Adaptive_Dual,1.103,1.079,0.972,3.2,346.9,None
28.28,Participant_01,Adaptive_Dual,1.103,1.078,0.972,3.2,347.4,None
28.39,Participant_01,Adaptive_Dual,1.103,1.078,0.971,3.2,346.9,None
28.50,Participant_01,Adaptive_Dual,1.102,1.077,0.971,2.9,346.5,None
28.61,Participant_01,Adaptive_Dual,1.102,1.076,0.971,3.6,346.7,None
28.72,Participant_01,Adaptive_Dual,1.103,1.076,0.971,4.2,347.0,None
28.83,Participant_01,Adaptive_Dual,1.101,1.076,0.970,3.8,346.4,None
28.94,Participant_01,Adaptive_Dual,1.101,1.075,0.969,3.7,346.4,None
29.06,Participant_01,Adaptive_Dual,1.101,1.076,0.968,4.2,346.6,None
29.17,Participant_01,Adaptive_Dual,1.102,1.076,0.967,4.5,346.3,None
29.28,Participant_01,Adaptive_Dual,1.102,1.076,0.967,4.5,346.3,None
29.39,Participant_01,Adaptive_Dual,1.103,1.075,0.967,4.4,346.1,None
29.50,Participant_01,Adaptive_Dual,1.103,1.076,0.967,4.5,346.2,None
29.61,Participant_01,Adaptive_Dual,1.103,1.076,0.967,4.5,346.1,None
29.72,Participant_01,Adaptive_Dual,1.103,1.076,0.967,4.5,346.2,None
29.83,Participant_01,Adaptive_Dual,1.102,1.076,0.967,4.4,346.3,None
29.94,Participant_01,Adaptive_Dual,1.102,1.075,0.968,4.5,346.4,None
30.06,Participant_01,Adaptive_Dual,1.102,1.075,0.968,4.5,346.5,None
30.17,Participant_01,Adaptive_Dual,1.102,1.075,0.968,4.5,346.5,None
30.28,Participant_01,Adaptive_Dual,1.102,1.075,0.968,4.6,346.5,None
30.39,Participant_01,Adaptive_Dual,1.102,1.075,0.968,4.6,346.6,None
30.50,Participant_01,Adaptive_Dual,1.101,1.075,0.968,4.5,346.8,None
30.61,Participant_01,Adaptive_Dual,1.101,1.075,0.968,4.6,346.8,None
30.72,Participant_01,Adaptive_Dual,1.101,1.075,0.969,4.5,346.9,None
30.83,Participant_01,Adaptive_Dual,1.101,1.075,0.969,4.6,346.9,None
30.95,Participant_01,Adaptive_Dual,1.101,1.075,0.969,4.6,347.0,None
31.06,Participant_01,Adaptive_Dual,1.101,1.075,0.969,4.6,346.9,None
31.17,Participant_01,Adaptive_Dual,1.101,1.075,0.968,4.6,347.0,None
31.28,Participant_01,Adaptive_Dual,1.101,1.075,0.969,4.6,347.1,None
31.39,Participant_01,Adaptive_Dual,1.100,1.075,0.969,4.6,347.1,None
31.50,Participant_01,Adaptive_Dual,1.100,1.075,0.969,4.6,347.1,None
31.61,Participant_01,Adaptive_Dual,1.100,1.075,0.969,4.6,347.2,None
31.72,Participant_01,Adaptive_Dual,1.100,1.075,0.969,4.7,347.2,None
31.83,Participant_01,Adaptive_Dual,1.100,1.075,0.969,4.7,347.2,None
31.94,Participant_01,Adaptive_Dual,1.100,1.075,0.969,4.9,347.1,None
32.06,Participant_01,Adaptive_Dual,1.101,1.075,0.968,5.2,347.2,None
32.17,Participant_01,Adaptive_Dual,1.102,1.075,0.968,5.8,347.2,None
32.28,Participant_01,Adaptive_Dual,1.104,1.074,0.968,6.4,347.4,None
32.39,Participant_01,Adaptive_Dual,1.105,1.074,0.968,7.7,348.0,None
32.50,Participant_01,Adaptive_Dual,1.110,1.073,0.966,13.1,350.5,None
32.61,Participant_01,Adaptive_Dual,1.117,1.070,0.964,21.5,353.6,None
32.72,Participant_01,Adaptive_Dual,1.125,1.067,0.960,29.0,356.7,None
32.83,Participant_01,Adaptive_Dual,1.131,1.065,0.956,36.5,359.0,None
32.95,Participant_01,Adaptive_Dual,1.135,1.062,0.951,43.1,1.0,None
33.06,Participant_01,Adaptive_Dual,1.139,1.058,0.947,49.7,3.3,None
33.17,Participant_01,Adaptive_Dual,1.142,1.054,0.944,55.7,6.3,None
33.28,Participant_01,Adaptive_Dual,1.144,1.050,0.944,59.1,8.7,None
33.39,Participant_01,Adaptive_Dual,1.143,1.047,0.948,60.5,10.6,None
33.50,Participant_01,Adaptive_Dual,1.142,1.044,0.952,61.8,12.0,None
33.61,Participant_01,Adaptive_Dual,1.141,1.040,0.956,63.0,13.6,None
33.72,Participant_01,Adaptive_Dual,1.141,1.038,0.960,63.3,14.7,None
33.83,Participant_01,Adaptive_Dual,1.139,1.037,0.964,62.8,15.3,None
33.95,Participant_01,Adaptive_Dual,1.136,1.037,0.968,62.3,14.6,None
34.06,Participant_01,Adaptive_Dual,1.135,1.038,0.970,62.1,14.5,None
34.17,Participant_01,Adaptive_Dual,1.134,1.037,0.971,62.0,14.6,None
34.28,Participant_01,Adaptive_Dual,1.132,1.038,0.972,61.2,14.5,None
34.39,Participant_01,Adaptive_Dual,1.132,1.039,0.973,60.5,14.0,None
34.50,Participant_01,Adaptive_Dual,1.131,1.039,0.973,59.6,13.8,None
34.61,Participant_01,Adaptive_Dual,1.130,1.040,0.973,59.3,13.7,None
34.72,Participant_01,Adaptive_Dual,1.130,1.039,0.973,59.1,13.7,None
34.83,Participant_01,Adaptive_Dual,1.130,1.039,0.973,58.9,13.7,None
34.95,Participant_01,Adaptive_Dual,1.129,1.040,0.974,58.0,13.3,None
35.06,Participant_01,Adaptive_Dual,1.129,1.040,0.974,57.7,13.1,None
35.17,Participant_01,Adaptive_Dual,1.128,1.041,0.974,57.4,13.0,None
35.28,Participant_01,Adaptive_Dual,1.127,1.041,0.974,56.4,13.3,None
35.39,Participant_01,Adaptive_Dual,1.126,1.040,0.974,56.0,13.6,None
35.50,Participant_01,Adaptive_Dual,1.127,1.040,0.974,56.1,14.0,None
35.61,Participant_01,Adaptive_Dual,1.129,1.039,0.974,56.0,14.4,None
35.72,Participant_01,Adaptive_Dual,1.130,1.038,0.975,56.2,14.6,None
35.83,Participant_01,Adaptive_Dual,1.131,1.038,0.974,56.3,14.8,None
35.95,Participant_01,Adaptive_Dual,1.132,1.038,0.974,56.4,15.0,None
36.06,Participant_01,Adaptive_Dual,1.132,1.037,0.974,56.3,15.1,None
36.17,Participant_01,Adaptive_Dual,1.132,1.037,0.974,56.2,15.2,None
36.28,Participant_01,Adaptive_Dual,1.132,1.037,0.974,56.1,15.2,None
36.39,Participant_01,Adaptive_Dual,1.132,1.037,0.974,55.9,15.2,None
36.50,Participant_01,Adaptive_Dual,1.132,1.037,0.975,55.9,15.3,None
36.61,Participant_01,Adaptive_Dual,1.131,1.037,0.975,55.8,15.3,None
36.72,Participant_01,Adaptive_Dual,1.131,1.037,0.975,55.7,15.2,None
