Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
8.94,Participant_01,Adaptive_Dual,0.852,1.069,0.786,281.9,17.2,None
9.05,Participant_01,Adaptive_Dual,0.858,1.070,0.791,284.1,16.6,None
9.16,Participant_01,Adaptive_Dual,0.864,1.071,0.796,287.0,16.3,None
9.27,Participant_01,Adaptive_Dual,0.871,1.072,0.801,290.8,15.9,None
9.38,Participant_01,Adaptive_Dual,0.877,1.072,0.806,293.3,15.8,None
9.49,Participant_01,Adaptive_Dual,0.884,1.071,0.809,295.4,15.9,Video
9.60,Participant_01,Adaptive_Dual,0.889,1.071,0.813,297.1,16.0,Video
9.71,Participant_01,Adaptive_Dual,0.895,1.071,0.818,298.7,15.9,Video
9.82,Participant_01,Adaptive_Dual,0.900,1.071,0.822,300.8,15.7,Video
9.94,Participant_01,Adaptive_Dual,0.906,1.071,0.826,302.7,15.4,Video
10.05,Participant_01,Adaptive_Dual,0.910,1.072,0.828,304.1,15.0,Video
10.16,Participant_01,Adaptive_Dual,0.916,1.074,0.829,305.5,13.7,Video
10.27,Participant_01,Adaptive_Dual,0.921,1.079,0.829,307.4,11.0,Video
10.38,Participant_01,Adaptive_Dual,0.928,1.084,0.826,309.6,7.8,None
10.49,Participant_01,Adaptive_Dual,0.933,1.089,0.823,311.5,5.3,None
10.60,Participant_01,Adaptive_Dual,0.938,1.092,0.820,313.2,2.8,None
10.71,Participant_01,Adaptive_Dual,0.943,1.096,0.818,314.9,0.7,None
10.82,Participant_01,Adaptive_Dual,0.947,1.100,0.816,317.0,357.7,None
10.94,Participant_01,Adaptive_Dual,0.950,1.103,0.815,318.5,355.1,None
11.05,Participant_01,Adaptive_Dual,0.952,1.105,0.813,319.8,353.4,None
11.16,Participant_01,Adaptive_Dual,0.953,1.106,0.812,320.6,352.7,None
11.27,Participant_01,Adaptive_Dual,0.954,1.106,0.812,321.4,352.3,None
11.38,Participant_01,Adaptive_Dual,0.954,1.107,0.813,322.3,352.2,None
11.49,Participant_01,Adaptive_Dual,0.954,1.107,0.814,322.6,352.2,None
11.60,Participant_01,Adaptive_Dual,0.954,1.106,0.816,322.8,352.3,None
11.71,Participant_01,Adaptive_Dual,0.954,1.106,0.817,323.3,352.3,None
11.82,Participant_01,Adaptive_Dual,0.954,1.106,0.818,323.5,352.5,None
11.93,Participant_01,Adaptive_Dual,0.954,1.106,0.818,323.6,352.8,None
12.05,Participant_01,Adaptive_Dual,0.954,1.105,0.819,323.8,353.0,None
12.16,Participant_01,Adaptive_Dual,0.954,1.104,0.821,324.0,353.6,None
12.27,Participant_01,Adaptive_Dual,0.952,1.100,0.826,324.1,355.7,None
12.38,Participant_01,Adaptive_Dual,0.951,1.096,0.831,324.4,358.1,None
12.49,Participant_01,Adaptive_Dual,0.949,1.091,0.838,324.9,1.7,None
12.60,Participant_01,Adaptive_Dual,0.947,1.084,0.843,325.4,5.4,None
12.71,Participant_01,Adaptive_Dual,0.944,1.078,0.849,325.7,9.2,None
12.82,Participant_01,Adaptive_Dual,0.943,1.073,0.853,326.3,12.6,None
12.93,Participant_01,Adaptive_Dual,0.941,1.067,0.855,326.9,16.0,None
13.05,Participant_01,Adaptive_Dual,0.941,1.062,0.859,328.3,19.6,None
13.16,Participant_01,Adaptive_Dual,0.942,1.056,0.862,329.7,22.9,None
13.27,Participant_01,Adaptive_Dual,0.942,1.051,0.865,330.8,26.0,None
13.38,Participant_01,Adaptive_Dual,0.944,1.046,0.869,331.8,28.4,None
13.49,Participant_01,Adaptive_Dual,0.945,1.042,0.871,332.4,30.8,None
13.60,Participant_01,Adaptive_Dual,0.946,1.039,0.873,332.7,31.9,None
13.71,Participant_01,Adaptive_Dual,0.947,1.037,0.875,333.2,32.7,None
13.82,Participant_01,Adaptive_Dual,0.948,1.036,0.876,333.6,33.1,None
13.94,Participant_01,Adaptive_Dual,0.949,1.037,0.877,334.5,32.8,None
14.05,Participant_01,Adaptive_Dual,0.951,1.037,0.877,336.0,32.8,None
14.16,Participant_01,Adaptive_Dual,0.956,1.038,0.877,338.2,32.8,None
14.27,Participant_01,Adaptive_Dual,0.962,1.037,0.879,341.1,33.1,None
14.38,Participant_01,Adaptive_Dual,0.970,1.037,0.881,344.7,33.3,None
14.49,Participant_01,Adaptive_Dual,0.980,1.036,0.882,348.6,33.7,None
14.60,Participant_01,Adaptive_Dual,0.991,1.035,0.884,352.5,33.9,None
14.71,Participant_01,Adaptive_Dual,1.001,1.034,0.885,356.8,34.5,None
14.82,Participant_01,Adaptive_Dual,1.011,1.034,0.885,2.3,35.1,None
14.94,Participant_01,Adaptive_Dual,1.021,1.033,0.883,7.6,35.6,None
15.05,Participant_01,Adaptive_Dual,1.028,1.033,0.881,12.0,35.6,None
15.16,Participant_01,Adaptive_Dual,1.033,1.033,0.880,15.0,35.7,None
15.27,Participant_01,Adaptive_Dual,1.037,1.035,0.881,16.5,34.6,None
15.38,Participant_01,Adaptive_Dual,1.041,1.037,0.881,17.1,33.3,None
15.49,Participant_01,Adaptive_Dual,1.044,1.040,0.880,17.3,32.0,None
15.60,Participant_01,Adaptive_Dual,1.046,1.043,0.879,16.6,30.5,None
15.71,Participant_01,Adaptive_Dual,1.046,1.046,0.878,15.5,29.2,None
15.82,Participant_01,Adaptive_Dual,1.045,1.048,0.877,14.9,27.6,None
15.94,Participant_01,Adaptive_Dual,1.046,1.052,0.875,15.2,25.8,None
16.05,Participant_01,Adaptive_Dual,1.045,1.059,0.871,15.1,22.4,None
16.16,Participant_01,Adaptive_Dual,1.043,1.065,0.867,14.4,19.7,None
16.27,Participant_01,Adaptive_Dual,1.040,1.070,0.861,13.6,16.7,None
16.38,Participant_01,Adaptive_Dual,1.037,1.077,0.855,13.1,13.2,None
16.49,Participant_01,Adaptive_Dual,1.032,1.086,0.848,12.4,8.4,None
16.60,Participant_01,Adaptive_Dual,1.028,1.093,0.842,11.6,3.7,None
16.71,Participant_01,Adaptive_Dual,1.024,1.099,0.835,11.1,359.5,None
16.82,Participant_01,Adaptive_Dual,1.020,1.105,0.828,10.5,355.3,None
16.94,Participant_01,Adaptive_Dual,1.017,1.110,0.821,10.4,351.1,None
17.05,Participant_01,Adaptive_Dual,1.015,1.114,0.812,11.8,347.2,None
17.16,Participant_01,Adaptive_Dual,1.014,1.117,0.802,15.4,344.6,None
17.27,Participant_01,Adaptive_Dual,1.013,1.120,0.792,18.6,341.8,None
17.38,Participant_01,Adaptive_Dual,1.013,1.122,0.782,20.1,339.8,None
17.49,Participant_01,Adaptive_Dual,1.014,1.121,0.774,21.3,338.1,None
17.60,Participant_01,Adaptive_Dual,1.015,1.122,0.768,22.9,337.7,None
17.71,Participant_01,Adaptive_Dual,1.017,1.121,0.766,22.8,338.0,None
17.83,Participant_01,Adaptive_Dual,1.018,1.120,0.768,21.8,338.9,None
17.94,Participant_01,Adaptive_Dual,1.018,1.119,0.773,20.7,339.5,None
18.05,Participant_01,Adaptive_Dual,1.016,1.118,0.779,19.5,340.4,None
18.16,Participant_01,Adaptive_Dual,1.014,1.117,0.784,18.4,341.0,None
18.27,Participant_01,Adaptive_Dual,1.011,1.116,0.787,17.5,341.8,None
18.38,Participant_01,Adaptive_Dual,1.009,1.114,0.790,17.1,343.3,None
18.49,Participant_01,Adaptive_Dual,1.008,1.111,0.795,16.9,345.6,None
18.60,Participant_01,Adaptive_Dual,1.009,1.107,0.802,16.8,348.5,None
18.71,Participant_01,Adaptive_Dual,1.011,1.103,0.811,16.8,351.8,None
18.83,Participant_01,Adaptive_Dual,1.013,1.097,0.822,16.3,355.6,None
18.94,Participant_01,Adaptive_Dual,1.017,1.090,0.832,16.5,0.1,None
19.05,Participant_01,Adaptive_Dual,1.023,1.083,0.841,17.4,5.3,None
19.16,Participant_01,Adaptive_Dual,1.031,1.076,0.847,20.1,10.8,None
19.27,Participant_01,Adaptive_Dual,1.040,1.070,0.849,23.0,14.6,None
19.38,Participant_01,Adaptive_Dual,1.048,1.064,0.851,25.8,17.4,None
19.49,Participant_01,Adaptive_Dual,1.058,1.058,0.855,29.3,21.1,None
19.60,Participant_01,Adaptive_Dual,1.068,1.052,0.857,33.6,24.0,None
19.71,Participant_01,Adaptive_Dual,1.078,1.046,0.859,38.1,26.2,None
19.83,Participant_01,Adaptive_Dual,1.090,1.041,0.861,42.0,28.5,None
19.94,Participant_01,Adaptive_Dual,1.101,1.036,0.862,44.6,30.1,None
20.05,Participant_01,Adaptive_Dual,1.111,1.032,0.862,46.4,31.5,None
20.16,Participant_01,Adaptive_Dual,1.119,1.029,0.862,48.4,32.7,None
20.27,Participant_01,Adaptive_Dual,1.127,1.025,0.861,50.7,34.0,None
20.38,Participant_01,Adaptive_Dual,1.132,1.022,0.859,52.6,35.1,None
20.49,Participant_01,Adaptive_Dual,1.136,1.021,0.858,53.3,35.5,None
20.60,Participant_01,Adaptive_Dual,1.137,1.021,0.858,53.3,35.6,None
20.71,Participant_01,Adaptive_Dual,1.137,1.020,0.857,54.3,36.1,None
20.83,Participant_01,Adaptive_Dual,1.138,1.018,0.856,55.0,36.8,None
20.94,Participant_01,Adaptive_Dual,1.138,1.018,0.856,54.9,36.7,None
21.05,Participant_01,Adaptive_Dual,1.138,1.019,0.856,54.7,36.6,None
21.16,Participant_01,Adaptive_Dual,1.136,1.020,0.857,53.9,36.2,None
21.27,Participant_01,Adaptive_Dual,1.133,1.021,0.858,52.7,35.8,None
21.38,Participant_01,Adaptive_Dual,1.128,1.024,0.860,50.7,35.0,None
21.49,Participant_01,Adaptive_Dual,1.120,1.027,0.862,47.4,34.1,None
21.60,Participant_01,Adaptive_Dual,1.108,1.030,0.866,42.4,32.9,None
21.71,Participant_01,Adaptive_Dual,1.094,1.035,0.871,36.3,31.7,None
21.83,Participant_01,Adaptive_Dual,1.077,1.039,0.876,29.9,30.2,None
21.94,Participant_01,Adaptive_Dual,1.058,1.044,0.879,23.0,28.4,None
22.05,Participant_01,Adaptive_Dual,1.039,1.049,0.880,16.8,26.0,None
22.16,Participant_01,Adaptive_Dual,1.020,1.053,0.879,10.8,24.2,None
22.27,Participant_01,Adaptive_Dual,1.003,1.056,0.876,5.5,22.7,None
22.38,Participant_01,Adaptive_Dual,0.988,1.059,0.872,1.0,21.6,None
22.49,Participant_01,Adaptive_Dual,0.976,1.063,0.867,358.2,19.6,None
22.60,Participant_01,Adaptive_Dual,0.969,1.070,0.862,356.2,15.6,None
22.71,Participant_01,Adaptive_Dual,0.965,1.081,0.854,353.8,9.4,None
22.83,Participant_01,Adaptive_Dual,0.965,1.092,0.843,353.3,2.4,None
22.94,Participant_01,Adaptive_Dual,0.967,1.102,0.830,353.4,356.1,None
23.05,Participant_01,Adaptive_Dual,0.969,1.108,0.815,354.1,350.5,None
23.16,Participant_01,Adaptive_Dual,0.971,1.114,0.800,354.2,345.2,None
23.27,Participant_01,Adaptive_Dual,0.971,1.117,0.789,353.6,341.2,None
23.38,Participant_01,Adaptive_Dual,0.972,1.117,0.784,353.1,340.3,None
23.49,Participant_01,Adaptive_Dual,0.971,1.117,0.782,352.9,340.1,None
23.60,Participant_01,Adaptive_Dual,0.970,1.117,0.784,352.7,340.2,None
23.71,Participant_01,Adaptive_Dual,0.969,1.116,0.787,352.7,340.7,None
23.83,Participant_01,Adaptive_Dual,0.970,1.115,0.789,352.8,341.3,None
23.94,Participant_01,Adaptive_Dual,0.970,1.115,0.790,352.9,341.7,None
24.05,Participant_01,Adaptive_Dual,0.971,1.114,0.790,352.9,341.8,None
24.16,Participant_01,Adaptive_Dual,0.971,1.114,0.790,352.9,342.0,None
24.27,Participant_01,Adaptive_Dual,0.971,1.113,0.790,353.0,342.2,None
24.38,Participant_01,Adaptive_Dual,0.971,1.113,0.791,352.9,342.4,None
24.49,Participant_01,Adaptive_Dual,0.971,1.113,0.791,352.9,342.4,None
24.60,Participant_01,Adaptive_Dual,0.971,1.113,0.792,352.9,342.6,None
24.71,Participant_01,Adaptive_Dual,0.971,1.113,0.792,352.9,342.7,None
24.82,Participant_01,Adaptive_Dual,0.971,1.112,0.792,352.9,343.0,None
24.94,Participant_01,Adaptive_Dual,0.970,1.111,0.794,352.9,343.7,None
25.05,Participant_01,Adaptive_Dual,0.970,1.109,0.798,352.7,345.2,None
25.16,Participant_01,Adaptive_Dual,0.968,1.105,0.804,352.4,348.0,None
25.27,Participant_01,Adaptive_Dual,0.967,1.101,0.812,352.2,351.3,None
25.38,Participant_01,Adaptive_Dual,0.965,1.096,0.821,352.2,354.6,None
25.49,Participant_01,Adaptive_Dual,0.963,1.090,0.830,352.1,359.1,Video
25.60,Participant_01,Adaptive_Dual,0.961,1.083,0.838,351.6,3.1,Video
25.71,Participant_01,Adaptive_Dual,0.958,1.076,0.847,351.1,7.6,Video
25.83,Participant_01,Adaptive_Dual,0.955,1.068,0.855,350.5,12.4,Video
25.94,Participant_01,Adaptive_Dual,0.951,1.059,0.863,350.4,17.0,None
26.05,Participant_01,Adaptive_Dual,0.946,1.053,0.870,349.1,20.1,None
26.16,Participant_01,Adaptive_Dual,0.940,1.047,0.875,348.1,22.8,None
26.27,Participant_01,Adaptive_Dual,0.936,1.042,0.878,347.5,25.0,None
26.38,Participant_01,Adaptive_Dual,0.932,1.037,0.878,346.1,28.1,None
26.49,Participant_01,Adaptive_Dual,0.928,1.032,0.877,344.4,31.0,None
26.60,Participant_01,Adaptive_Dual,0.925,1.030,0.876,343.2,32.3,None
26.71,Participant_01,Adaptive_Dual,0.923,1.030,0.876,342.7,32.6,None
26.83,Participant_01,Adaptive_Dual,0.920,1.031,0.875,341.0,32.2,None
26.94,Participant_01,Adaptive_Dual,0.916,1.033,0.872,337.8,31.6,None
27.05,Participant_01,Adaptive_Dual,0.910,1.034,0.867,332.8,31.0,None
27.16,Participant_01,Adaptive_Dual,0.901,1.035,0.860,327.3,30.5,None
27.27,Participant_01,Adaptive_Dual,0.890,1.036,0.854,322.0,30.7,None
27.38,Participant_01,Adaptive_Dual,0.879,1.036,0.848,317.7,30.6,None
27.49,Participant_01,Adaptive_Dual,0.870,1.038,0.843,314.4,29.5,None
27.60,Participant_01,Adaptive_Dual,0.862,1.043,0.837,310.8,27.8,None
27.71,Participant_01,Adaptive_Dual,0.857,1.048,0.831,307.0,24.9,None
27.83,Participant_01,Adaptive_Dual,0.855,1.051,0.827,306.0,22.7,None
27.94,Participant_01,Adaptive_Dual,0.854,1.055,0.823,304.7,20.9,None
28.05,Participant_01,Adaptive_Dual,0.855,1.058,0.820,302.9,19.2,None
28.16,Participant_01,Adaptive_Dual,0.856,1.059,0.818,302.7,18.3,None
28.27,Participant_01,Adaptive_Dual,0.858,1.061,0.817,302.5,17.4,None
28.38,Participant_01,Adaptive_Dual,0.860,1.062,0.817,302.9,17.2,None
28.49,Participant_01,Adaptive_Dual,0.861,1.062,0.817,303.6,17.3,None
28.60,Participant_01,Adaptive_Dual,0.864,1.062,0.816,304.4,17.0,None
28.71,Participant_01,Adaptive_Dual,0.867,1.063,0.817,305.4,16.6,None
28.83,Participant_01,Adaptive_Dual,0.871,1.064,0.820,307.4,16.3,None
28.94,Participant_01,Adaptive_Dual,0.874,1.064,0.823,309.9,15.7,None
29.05,Participant_01,Adaptive_Dual,0.878,1.065,0.825,311.3,15.6,None
29.16,Participant_01,Adaptive_Dual,0.880,1.065,0.826,312.0,15.6,None
29.27,Participant_01,Adaptive_Dual,0.882,1.065,0.826,312.2,15.6,None
29.38,Participant_01,Adaptive_Dual,0.882,1.065,0.826,312.4,15.6,None
29.49,Participant_01,Adaptive_Dual,0.882,1.065,0.826,312.6,15.6,Video
29.60,Participant_01,Adaptive_Dual,0.882,1.065,0.826,312.6,15.7,Video
29.71,Participant_01,Adaptive_Dual,0.881,1.064,0.826,312.5,15.8,Video
29.83,Participant_01,Adaptive_Dual,0.881,1.064,0.826,312.5,15.9,Video
29.94,Participant_01,Adaptive_Dual,0.881,1.064,0.827,312.6,15.8,Video
30.05,Participant_01,Adaptive_Dual,0.882,1.064,0.827,312.6,15.9,Video
30.16,Participant_01,Adaptive_Dual,0.882,1.064,0.827,312.6,15.8,Video
30.27,Participant_01,Adaptive_Dual,0.882,1.064,0.827,312.6,16.0,Video
30.38,Participant_01,Adaptive_Dual,0.882,1.064,0.827,312.7,15.9,Video
30.49,Participant_01,Adaptive_Dual,0.882,1.064,0.827,312.7,15.9,Video
30.60,Participant_01,Adaptive_Dual,0.882,1.064,0.827,312.7,16.0,Video
30.71,Participant_01,Adaptive_Dual,0.882,1.064,0.827,312.8,16.0,Video
30.82,Participant_01,Adaptive_Dual,0.883,1.064,0.828,312.8,16.0,Video
30.94,Participant_01,Adaptive_Dual,0.883,1.064,0.828,312.9,16.0,Video
31.05,Participant_01,Adaptive_Dual,0.883,1.064,0.828,313.1,16.1,Video
31.16,Participant_01,Adaptive_Dual,0.883,1.064,0.828,313.0,16.0,Video
31.27,Participant_01,Adaptive_Dual,0.884,1.064,0.828,313.1,16.0,Video
31.38,Participant_01,Adaptive_Dual,0.884,1.064,0.828,313.1,16.1,Video
31.49,Participant_01,Adaptive_Dual,0.884,1.064,0.828,313.0,16.0,Video
31.60,Participant_01,Adaptive_Dual,0.884,1.064,0.828,312.9,15.9,Video
31.71,Participant_01,Adaptive_Dual,0.884,1.064,0.828,313.0,15.9,Video
31.82,Participant_01,Adaptive_Dual,0.884,1.065,0.828,313.0,15.8,Video
31.94,Participant_01,Adaptive_Dual,0.885,1.065,0.828,313.1,15.5,Video
32.05,Participant_01,Adaptive_Dual,0.886,1.068,0.827,313.1,14.2,Video
32.16,Participant_01,Adaptive_Dual,0.890,1.075,0.824,313.5,10.2,Video
32.27,Participant_01,Adaptive_Dual,0.897,1.085,0.818,314.4,4.4,Video
32.38,Participant_01,Adaptive_Dual,0.905,1.093,0.811,315.1,359.0,Video
32.49,Participant_01,Adaptive_Dual,0.914,1.098,0.803,315.7,355.1,None
32.60,Participant_01,Adaptive_Dual,0.923,1.102,0.797,316.4,351.7,None
32.71,Participant_01,Adaptive_Dual,0.930,1.104,0.792,317.0,349.7,None
32.82,Participant_01,Adaptive_Dual,0.934,1.103,0.791,317.1,350.2,None
32.94,Participant_01,Adaptive_Dual,0.936,1.102,0.792,317.3,350.4,None
33.05,Participant_01,Adaptive_Dual,0.937,1.102,0.794,317.9,350.3,None
33.16,Participant_01,Adaptive_Dual,0.937,1.103,0.795,318.7,350.3,None
33.27,Participant_01,Adaptive_Dual,0.937,1.102,0.795,318.8,350.3,None
33.38,Participant_01,Adaptive_Dual,0.935,1.102,0.793,317.9,350.8,None
33.49,Participant_01,Adaptive_Dual,0.931,1.101,0.791,316.2,351.2,None
33.60,Participant_01,Adaptive_Dual,0.925,1.101,0.788,312.0,351.8,None
33.71,Participant_01,Adaptive_Dual,0.916,1.101,0.781,305.5,351.8,None
33.82,Participant_01,Adaptive_Dual,0.908,1.103,0.773,299.0,350.9,None
33.94,Participant_01,Adaptive_Dual,0.899,1.104,0.763,291.2,351.0,None
34.05,Participant_01,Adaptive_Dual,0.891,1.103,0.753,285.3,351.5,None
34.16,Participant_01,Adaptive_Dual,0.884,1.103,0.744,281.8,351.6,None
34.27,Participant_01,Adaptive_Dual,0.876,1.100,0.739,280.0,354.5,None
34.38,Participant_01,Adaptive_Dual,0.866,1.094,0.736,278.8,358.4,None
34.49,Participant_01,Adaptive_Dual,0.857,1.089,0.737,277.7,1.7,None
34.60,Participant_01,Adaptive_Dual,0.851,1.085,0.740,277.6,4.4,None
34.71,Participant_01,Adaptive_Dual,0.845,1.083,0.743,277.6,6.1,None
34.82,Participant_01,Adaptive_Dual,0.842,1.080,0.747,278.3,8.1,None
34.94,Participant_01,Adaptive_Dual,0.840,1.077,0.751,279.9,10.1,None
35.05,Participant_01,Adaptive_Dual,0.841,1.074,0.756,281.8,11.4,None
35.16,Participant_01,Adaptive_Dual,0.841,1.073,0.763,283.4,12.4,None
35.27,Participant_01,Adaptive_Dual,0.844,1.071,0.771,285.7,13.6,None
35.38,Participant_01,Adaptive_Dual,0.848,1.069,0.784,290.2,14.9,None
35.49,Participant_01,Adaptive_Dual,0.854,1.066,0.799,295.2,16.1,None
35.60,Participant_01,Adaptive_Dual,0.864,1.062,0.815,302.2,18.3,None
35.71,Participant_01,Adaptive_Dual,0.877,1.057,0.833,310.5,21.5,None
35.82,Participant_01,Adaptive_Dual,0.892,1.051,0.848,317.6,23.6,None
35.94,Participant_01,Adaptive_Dual,0.908,1.045,0.861,324.6,27.2,None
36.05,Participant_01,Adaptive_Dual,0.923,1.041,0.871,330.9,29.5,None
36.16,Participant_01,Adaptive_Dual,0.937,1.039,0.878,336.3,30.4,None
36.27,Participant_01,Adaptive_Dual,0.953,1.038,0.882,343.7,31.3,None
36.38,Participant_01,Adaptive_Dual,0.969,1.038,0.884,352.8,31.0,None
36.49,Participant_01,Adaptive_Dual,0.983,1.039,0.884,0.9,30.9,None
36.60,Participant_01,Adaptive_Dual,0.997,1.040,0.882,8.3,30.5,None
