Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
8.27,Participant_03,Adaptive_Dual,1.081,1.035,0.696,73.3,1.3,None
8.38,Participant_03,Adaptive_Dual,1.086,1.032,0.687,76.9,2.6,None
8.50,Participant_03,Adaptive_Dual,1.089,1.029,0.681,79.7,3.5,None
8.61,Participant_03,Adaptive_Dual,1.093,1.025,0.675,82.7,5.2,None
8.72,Participant_03,Adaptive_Dual,1.096,1.022,0.673,83.9,7.0,Video
8.83,Participant_03,Adaptive_Dual,1.098,1.017,0.672,83.8,8.9,Video
8.94,Participant_03,Adaptive_Dual,1.101,1.014,0.672,84.0,10.8,None
9.05,Participant_03,Adaptive_Dual,1.103,1.011,0.672,84.2,11.8,None
9.16,Participant_03,Adaptive_Dual,1.104,1.010,0.672,84.0,12.3,None
9.27,Participant_03,Adaptive_Dual,1.104,1.010,0.674,83.1,12.2,None
9.38,Participant_03,Adaptive_Dual,1.103,1.010,0.675,82.9,12.3,None
9.50,Participant_03,Adaptive_Dual,1.103,1.010,0.675,82.8,12.1,None
9.61,Participant_03,Adaptive_Dual,1.103,1.012,0.675,83.0,11.6,None
9.72,Participant_03,Adaptive_Dual,1.103,1.011,0.675,82.8,11.9,None
9.83,Participant_03,Adaptive_Dual,1.104,1.011,0.675,82.6,12.1,None
9.94,Participant_03,Adaptive_Dual,1.104,1.011,0.675,82.6,11.8,None
10.05,Participant_03,Adaptive_Dual,1.103,1.011,0.675,82.6,11.6,None
10.16,Participant_03,Adaptive_Dual,1.103,1.011,0.675,82.5,11.6,None
10.27,Participant_03,Adaptive_Dual,1.103,1.011,0.674,82.5,11.5,None
10.39,Participant_03,Adaptive_Dual,1.102,1.012,0.674,82.6,11.1,None
10.50,Participant_03,Adaptive_Dual,1.102,1.013,0.673,82.7,10.4,Video
10.61,Participant_03,Adaptive_Dual,1.101,1.014,0.673,82.5,9.6,Video
10.72,Participant_03,Adaptive_Dual,1.099,1.018,0.673,81.9,8.1,Video
10.83,Participant_03,Adaptive_Dual,1.096,1.024,0.677,79.9,5.0,Video
10.94,Participant_03,Adaptive_Dual,1.091,1.028,0.682,77.8,2.8,Video
11.05,Participant_03,Adaptive_Dual,1.086,1.031,0.687,76.9,1.4,Video
11.16,Participant_03,Adaptive_Dual,1.082,1.034,0.693,75.3,0.4,Video
11.27,Participant_03,Adaptive_Dual,1.077,1.036,0.701,73.0,359.4,Video
11.39,Participant_03,Adaptive_Dual,1.074,1.038,0.707,71.5,358.8,Video
11.50,Participant_03,Adaptive_Dual,1.071,1.039,0.712,71.1,358.3,Video
11.61,Participant_03,Adaptive_Dual,1.067,1.040,0.716,70.3,357.6,Video
11.72,Participant_03,Adaptive_Dual,1.064,1.042,0.719,69.4,356.9,Video
11.83,Participant_03,Adaptive_Dual,1.061,1.042,0.721,68.6,356.5,Video
11.94,Participant_03,Adaptive_Dual,1.059,1.043,0.723,67.7,356.1,Video
12.05,Participant_03,Adaptive_Dual,1.056,1.044,0.725,66.7,355.8,Video
12.16,Participant_03,Adaptive_Dual,1.054,1.044,0.729,65.5,355.6,Video
12.27,Participant_03,Adaptive_Dual,1.053,1.044,0.733,64.6,355.5,Video
12.39,Participant_03,Adaptive_Dual,1.052,1.044,0.735,64.0,355.7,Video
12.50,Participant_03,Adaptive_Dual,1.049,1.044,0.739,62.6,355.5,Video
12.61,Participant_03,Adaptive_Dual,1.047,1.044,0.742,61.1,355.5,Video
12.72,Participant_03,Adaptive_Dual,1.045,1.045,0.745,59.6,355.5,Video
12.83,Participant_03,Adaptive_Dual,1.043,1.045,0.748,58.0,355.3,Video
12.94,Participant_03,Adaptive_Dual,1.041,1.045,0.750,56.3,355.5,Video
13.05,Participant_03,Adaptive_Dual,1.039,1.045,0.753,54.8,355.4,Video
13.16,Participant_03,Adaptive_Dual,1.038,1.045,0.755,53.2,355.4,Video
13.27,Participant_03,Adaptive_Dual,1.035,1.045,0.757,51.3,355.4,Video
13.39,Participant_03,Adaptive_Dual,1.034,1.045,0.759,50.0,355.6,Video
13.50,Participant_03,Adaptive_Dual,1.033,1.045,0.761,48.6,355.9,Video
13.61,Participant_03,Adaptive_Dual,1.032,1.044,0.764,46.5,355.9,Video
13.72,Participant_03,Adaptive_Dual,1.029,1.044,0.767,44.3,356.2,Video
13.83,Participant_03,Adaptive_Dual,1.026,1.044,0.770,42.3,356.4,Video
13.94,Participant_03,Adaptive_Dual,1.023,1.044,0.772,40.2,356.5,Video
14.05,Participant_03,Adaptive_Dual,1.018,1.044,0.776,36.8,356.1,Video
14.16,Participant_03,Adaptive_Dual,1.013,1.044,0.780,32.5,355.8,Video
14.27,Participant_03,Adaptive_Dual,1.006,1.044,0.784,27.4,355.9,Video
14.39,Participant_03,Adaptive_Dual,0.998,1.045,0.789,21.9,355.8,Video
14.50,Participant_03,Adaptive_Dual,0.989,1.044,0.792,16.0,356.0,Video
14.61,Participant_03,Adaptive_Dual,0.979,1.044,0.795,10.1,356.1,Video
14.72,Participant_03,Adaptive_Dual,0.969,1.045,0.796,3.5,356.0,Video
14.83,Participant_03,Adaptive_Dual,0.958,1.045,0.796,357.5,355.9,Video
14.94,Participant_03,Adaptive_Dual,0.948,1.046,0.795,351.8,355.8,Video
15.05,Participant_03,Adaptive_Dual,0.941,1.046,0.793,346.7,355.8,Video
15.16,Participant_03,Adaptive_Dual,0.934,1.046,0.791,342.1,356.1,Video
15.27,Participant_03,Adaptive_Dual,0.928,1.046,0.789,338.5,356.4,Video
15.39,Participant_03,Adaptive_Dual,0.924,1.045,0.787,335.5,356.6,Video
15.50,Participant_03,Adaptive_Dual,0.921,1.044,0.786,333.1,357.1,Video
15.61,Participant_03,Adaptive_Dual,0.920,1.041,0.787,331.0,359.3,Video
15.72,Participant_03,Adaptive_Dual,0.917,1.033,0.789,328.2,4.0,Video
15.83,Participant_03,Adaptive_Dual,0.912,1.027,0.791,323.5,7.7,Video
15.94,Participant_03,Adaptive_Dual,0.906,1.024,0.793,319.1,8.9,Video
16.05,Participant_03,Adaptive_Dual,0.900,1.023,0.792,314.2,9.2,Video
16.16,Participant_03,Adaptive_Dual,0.895,1.022,0.790,309.3,9.0,Video
16.28,Participant_03,Adaptive_Dual,0.889,1.022,0.785,304.5,8.6,Video
16.39,Participant_03,Adaptive_Dual,0.885,1.021,0.780,299.9,8.1,Video
16.50,Participant_03,Adaptive_Dual,0.881,1.022,0.776,295.7,7.5,Video
16.61,Participant_03,Adaptive_Dual,0.877,1.022,0.772,292.5,7.3,Video
16.72,Participant_03,Adaptive_Dual,0.874,1.021,0.769,290.1,7.5,Video
16.83,Participant_03,Adaptive_Dual,0.872,1.019,0.767,288.8,8.0,Video
16.94,Participant_03,Adaptive_Dual,0.870,1.017,0.765,285.9,8.7,Video
17.05,Participant_03,Adaptive_Dual,0.868,1.015,0.764,284.8,9.4,Video
17.16,Participant_03,Adaptive_Dual,0.867,1.014,0.763,284.5,10.2,Video
17.27,Participant_03,Adaptive_Dual,0.867,1.014,0.764,285.8,10.3,Video
17.39,Participant_03,Adaptive_Dual,0.867,1.014,0.764,285.9,10.3,Video
17.50,Participant_03,Adaptive_Dual,0.867,1.014,0.764,286.3,10.5,None
17.61,Participant_03,Adaptive_Dual,0.867,1.014,0.764,286.8,10.4,None
17.72,Participant_03,Adaptive_Dual,0.868,1.015,0.765,287.5,10.3,Video
17.83,Participant_03,Adaptive_Dual,0.868,1.015,0.766,288.2,10.3,Video
17.94,Participant_03,Adaptive_Dual,0.869,1.015,0.766,288.7,10.3,Video
18.05,Participant_03,Adaptive_Dual,0.869,1.015,0.767,288.8,10.3,Video
18.16,Participant_03,Adaptive_Dual,0.869,1.015,0.767,289.0,10.2,Video
18.27,Participant_03,Adaptive_Dual,0.869,1.015,0.767,289.2,10.3,Video
18.38,Participant_03,Adaptive_Dual,0.869,1.016,0.767,289.5,10.1,Video
18.50,Participant_03,Adaptive_Dual,0.870,1.016,0.767,289.7,10.0,Video
18.61,Participant_03,Adaptive_Dual,0.870,1.016,0.768,290.0,9.8,Video
18.72,Participant_03,Adaptive_Dual,0.871,1.017,0.769,290.3,9.8,Video
18.83,Participant_03,Adaptive_Dual,0.871,1.017,0.769,290.6,9.6,Video
18.94,Participant_03,Adaptive_Dual,0.872,1.017,0.770,291.0,9.6,Video
19.05,Participant_03,Adaptive_Dual,0.872,1.017,0.770,291.2,9.5,Video
19.16,Participant_03,Adaptive_Dual,0.873,1.018,0.770,291.4,9.1,Video
19.27,Participant_03,Adaptive_Dual,0.873,1.018,0.770,291.6,9.0,Video
19.38,Participant_03,Adaptive_Dual,0.874,1.018,0.770,291.9,8.8,Video
19.50,Participant_03,Adaptive_Dual,0.874,1.019,0.770,292.0,8.7,Video
19.61,Participant_03,Adaptive_Dual,0.874,1.019,0.771,292.1,8.7,Video
19.72,Participant_03,Adaptive_Dual,0.874,1.019,0.771,292.3,8.5,Video
19.83,Participant_03,Adaptive_Dual,0.875,1.019,0.771,292.5,8.5,Video
19.94,Participant_03,Adaptive_Dual,0.875,1.019,0.771,292.7,8.4,Video
20.05,Participant_03,Adaptive_Dual,0.875,1.019,0.771,292.9,8.2,Video
20.16,Participant_03,Adaptive_Dual,0.876,1.020,0.771,293.1,8.1,Video
20.27,Participant_03,Adaptive_Dual,0.876,1.020,0.772,293.4,7.9,Video
20.38,Participant_03,Adaptive_Dual,0.877,1.020,0.772,293.8,7.7,Video
20.50,Participant_03,Adaptive_Dual,0.878,1.021,0.772,294.2,7.5,Video
20.61,Participant_03,Adaptive_Dual,0.879,1.022,0.772,294.8,7.4,Video
20.72,Participant_03,Adaptive_Dual,0.880,1.022,0.771,295.4,7.1,Video
20.83,Participant_03,Adaptive_Dual,0.880,1.023,0.770,295.5,6.9,Video
20.94,Participant_03,Adaptive_Dual,0.881,1.024,0.770,296.3,6.8,Video
21.05,Participant_03,Adaptive_Dual,0.882,1.024,0.769,297.3,6.6,Video
21.16,Participant_03,Adaptive_Dual,0.883,1.025,0.769,297.8,6.2,Video
21.27,Participant_03,Adaptive_Dual,0.885,1.026,0.769,298.4,6.0,Video
21.38,Participant_03,Adaptive_Dual,0.886,1.027,0.769,299.4,5.6,Video
21.50,Participant_03,Adaptive_Dual,0.887,1.028,0.768,299.4,5.3,Video
21.61,Participant_03,Adaptive_Dual,0.887,1.028,0.767,299.8,5.0,Video
21.72,Participant_03,Adaptive_Dual,0.888,1.029,0.767,300.3,4.4,Video
21.83,Participant_03,Adaptive_Dual,0.889,1.029,0.767,300.3,4.4,Video
21.94,Participant_03,Adaptive_Dual,0.890,1.029,0.769,300.5,4.4,Video
22.05,Participant_03,Adaptive_Dual,0.891,1.029,0.770,300.7,4.4,Video
22.16,Participant_03,Adaptive_Dual,0.891,1.029,0.770,301.0,4.4,Video
22.27,Participant_03,Adaptive_Dual,0.891,1.028,0.772,301.3,4.6,Video
22.38,Participant_03,Adaptive_Dual,0.891,1.028,0.773,301.8,4.8,Video
22.50,Participant_03,Adaptive_Dual,0.890,1.029,0.773,302.5,4.8,Video
22.61,Participant_03,Adaptive_Dual,0.891,1.029,0.773,303.1,4.6,Video
22.72,Participant_03,Adaptive_Dual,0.894,1.029,0.776,305.5,4.3,None
22.83,Participant_03,Adaptive_Dual,0.903,1.030,0.783,312.7,4.8,None
22.94,Participant_03,Adaptive_Dual,0.920,1.029,0.797,327.3,6.4,None
23.05,Participant_03,Adaptive_Dual,0.940,1.027,0.806,340.9,7.4,None
23.16,Participant_03,Adaptive_Dual,0.948,1.025,0.810,343.7,8.3,None
23.27,Participant_03,Adaptive_Dual,0.948,1.023,0.811,339.2,8.8,Video
23.38,Participant_03,Adaptive_Dual,0.941,1.024,0.808,332.6,8.0,Video
23.50,Participant_03,Adaptive_Dual,0.947,1.024,0.809,339.8,8.3,Video
23.61,Participant_03,Adaptive_Dual,0.937,1.024,0.805,334.4,8.2,Video
23.72,Participant_03,Adaptive_Dual,0.926,1.026,0.799,325.5,7.5,Video
23.83,Participant_03,Adaptive_Dual,0.927,1.027,0.799,329.9,7.3,Video
23.94,Participant_03,Adaptive_Dual,0.929,1.027,0.798,331.2,7.5,Video
24.05,Participant_03,Adaptive_Dual,0.928,1.027,0.797,329.9,7.4,Video
24.16,Participant_03,Adaptive_Dual,0.927,1.027,0.797,329.3,7.3,Video
24.27,Participant_03,Adaptive_Dual,0.927,1.027,0.796,329.5,7.2,Video
24.38,Participant_03,Adaptive_Dual,0.927,1.028,0.795,329.7,7.0,Video
24.50,Participant_03,Adaptive_Dual,0.928,1.025,0.796,330.5,8.3,Video
24.61,Participant_03,Adaptive_Dual,0.933,1.013,0.801,333.4,16.2,None
24.72,Participant_03,Adaptive_Dual,0.941,0.993,0.809,338.9,29.9,None
24.83,Participant_03,Adaptive_Dual,0.946,0.982,0.821,343.4,35.6,None
24.94,Participant_03,Adaptive_Dual,0.950,0.978,0.828,344.9,37.4,None
25.05,Participant_03,Adaptive_Dual,0.952,0.974,0.830,345.0,38.5,None
25.16,Participant_03,Adaptive_Dual,0.952,0.970,0.830,345.4,40.3,None
25.27,Participant_03,Adaptive_Dual,0.952,0.970,0.831,345.6,40.3,None
25.39,Participant_03,Adaptive_Dual,0.952,0.968,0.832,345.1,41.2,None
25.50,Participant_03,Adaptive_Dual,0.951,0.967,0.833,345.1,41.3,None
25.61,Participant_03,Adaptive_Dual,0.951,0.970,0.833,345.1,40.0,None
25.72,Participant_03,Adaptive_Dual,0.951,0.979,0.833,345.2,35.3,None
25.83,Participant_03,Adaptive_Dual,0.952,1.001,0.832,346.4,23.2,None
25.94,Participant_03,Adaptive_Dual,0.955,1.018,0.823,347.5,13.4,None
26.05,Participant_03,Adaptive_Dual,0.958,1.030,0.814,348.7,7.5,Video
26.16,Participant_03,Adaptive_Dual,0.961,1.038,0.807,349.6,3.0,Video
26.27,Participant_03,Adaptive_Dual,0.963,1.043,0.801,350.0,0.1,Video
26.38,Participant_03,Adaptive_Dual,0.965,1.047,0.796,350.5,357.9,Video
26.50,Participant_03,Adaptive_Dual,0.965,1.050,0.792,351.2,356.2,Video
26.61,Participant_03,Adaptive_Dual,0.966,1.052,0.788,351.6,355.1,Video
26.72,Participant_03,Adaptive_Dual,0.966,1.047,0.788,351.5,357.7,Video
26.83,Participant_03,Adaptive_Dual,0.964,1.032,0.792,351.3,7.2,Video
26.94,Participant_03,Adaptive_Dual,0.962,1.014,0.801,351.3,19.0,None
27.05,Participant_03,Adaptive_Dual,0.961,1.009,0.813,352.2,21.1,None
27.16,Participant_03,Adaptive_Dual,0.961,1.002,0.817,352.5,25.4,None
27.27,Participant_03,Adaptive_Dual,0.959,0.992,0.820,352.3,30.5,None
27.38,Participant_03,Adaptive_Dual,0.959,0.993,0.822,352.1,29.9,None
27.50,Participant_03,Adaptive_Dual,0.958,0.986,0.824,351.8,33.0,None
27.61,Participant_03,Adaptive_Dual,0.958,0.975,0.829,351.4,38.6,None
27.72,Participant_03,Adaptive_Dual,0.957,0.970,0.836,350.7,40.6,None
27.83,Participant_03,Adaptive_Dual,0.957,0.966,0.839,350.3,42.5,None
27.94,Participant_03,Adaptive_Dual,0.957,0.963,0.839,350.3,43.2,None
28.05,Participant_03,Adaptive_Dual,0.957,0.962,0.839,350.1,43.6,None
28.16,Participant_03,Adaptive_Dual,0.957,0.961,0.840,349.9,44.0,None
28.27,Participant_03,Adaptive_Dual,0.957,0.961,0.840,349.6,44.0,None
28.38,Participant_03,Adaptive_Dual,0.956,0.960,0.840,349.2,44.5,None
28.50,Participant_03,Adaptive_Dual,0.955,0.959,0.841,348.5,44.8,None
28.61,Participant_03,Adaptive_Dual,0.953,0.958,0.842,348.2,45.4,None
28.72,Participant_03,Adaptive_Dual,0.952,0.955,0.843,348.1,46.5,None
28.83,Participant_03,Adaptive_Dual,0.951,0.954,0.844,347.8,46.7,None
28.94,Participant_03,Adaptive_Dual,0.950,0.955,0.844,348.2,46.3,None
29.05,Participant_03,Adaptive_Dual,0.950,0.956,0.843,348.1,45.7,None
29.16,Participant_03,Adaptive_Dual,0.950,0.957,0.842,348.0,45.4,None
29.27,Participant_03,Adaptive_Dual,0.949,0.958,0.842,347.7,45.1,None
29.38,Participant_03,Adaptive_Dual,0.948,0.958,0.842,347.5,44.8,None
29.50,Participant_03,Adaptive_Dual,0.948,0.959,0.842,347.4,44.7,None
29.61,Participant_03,Adaptive_Dual,0.948,0.959,0.842,347.4,44.6,None
29.72,Participant_03,Adaptive_Dual,0.948,0.959,0.842,347.6,44.4,None
29.83,Participant_03,Adaptive_Dual,0.950,0.960,0.842,348.1,44.2,None
29.94,Participant_03,Adaptive_Dual,0.954,0.962,0.841,350.0,43.6,None
30.05,Participant_03,Adaptive_Dual,0.962,0.966,0.841,355.5,41.9,None
30.16,Participant_03,Adaptive_Dual,0.975,0.972,0.838,4.0,39.0,None
30.27,Participant_03,Adaptive_Dual,0.989,0.986,0.835,10.7,32.3,None
30.38,Participant_03,Adaptive_Dual,1.000,1.000,0.827,15.0,24.7,None
30.49,Participant_03,Adaptive_Dual,1.008,1.011,0.817,17.6,19.6,None
30.61,Participant_03,Adaptive_Dual,1.014,1.022,0.808,19.2,13.9,None
30.72,Participant_03,Adaptive_Dual,1.020,1.028,0.798,22.3,10.4,Video
30.83,Participant_03,Adaptive_Dual,1.027,1.032,0.789,26.1,8.2,Video
30.94,Participant_03,Adaptive_Dual,1.033,1.036,0.783,29.5,6.1,Video
31.05,Participant_03,Adaptive_Dual,1.038,1.038,0.777,32.7,5.0,Video
31.16,Participant_03,Adaptive_Dual,1.043,1.040,0.771,35.6,4.3,Video
31.27,Participant_03,Adaptive_Dual,1.049,1.041,0.765,39.7,2.9,None
31.38,Participant_03,Adaptive_Dual,1.056,1.042,0.755,46.0,2.0,None
31.49,Participant_03,Adaptive_Dual,1.065,1.042,0.742,53.6,1.8,None
31.61,Participant_03,Adaptive_Dual,1.076,1.040,0.725,63.1,1.9,None
31.72,Participant_03,Adaptive_Dual,1.086,1.035,0.703,72.9,3.6,None
31.83,Participant_03,Adaptive_Dual,1.093,1.029,0.685,79.8,5.9,None
31.94,Participant_03,Adaptive_Dual,1.099,1.026,0.674,81.6,6.8,None
32.05,Participant_03,Adaptive_Dual,1.101,1.025,0.669,81.5,7.0,Video
32.16,Participant_03,Adaptive_Dual,1.102,1.025,0.667,80.9,6.7,Video
32.27,Participant_03,Adaptive_Dual,1.099,1.027,0.667,79.8,5.6,Video
32.38,Participant_03,Adaptive_Dual,1.096,1.030,0.665,79.2,4.2,Video
32.49,Participant_03,Adaptive_Dual,1.093,1.032,0.661,79.3,2.2,Video
32.61,Participant_03,Adaptive_Dual,1.091,1.035,0.657,79.0,0.3,Video
32.72,Participant_03,Adaptive_Dual,1.090,1.034,0.654,78.8,0.6,Video
32.83,Participant_03,Adaptive_Dual,1.091,1.032,0.654,78.5,1.3,Video
32.94,Participant_03,Adaptive_Dual,1.091,1.032,0.656,78.1,1.5,Video
33.05,Participant_03,Adaptive_Dual,1.092,1.032,0.658,77.9,1.7,Video
33.16,Participant_03,Adaptive_Dual,1.092,1.032,0.660,77.3,1.8,Video
33.27,Participant_03,Adaptive_Dual,1.091,1.031,0.662,76.7,1.9,Video
33.38,Participant_03,Adaptive_Dual,1.091,1.031,0.664,76.3,2.1,Video
33.49,Participant_03,Adaptive_Dual,1.091,1.031,0.666,75.9,2.4,Video
33.61,Participant_03,Adaptive_Dual,1.091,1.032,0.670,74.8,2.2,Video
33.72,Participant_03,Adaptive_Dual,1.088,1.034,0.678,72.3,1.4,Video
33.83,Participant_03,Adaptive_Dual,1.082,1.039,0.690,67.3,359.1,Video
33.94,Participant_03,Adaptive_Dual,1.071,1.048,0.707,58.6,354.9,Video
34.05,Participant_03,Adaptive_Dual,1.054,1.057,0.724,47.0,349.5,None
34.16,Participant_03,Adaptive_Dual,1.031,1.066,0.740,31.7,345.0,None
34.27,Participant_03,Adaptive_Dual,1.007,1.071,0.752,16.9,343.5,None
34.38,Participant_03,Adaptive_Dual,0.988,1.074,0.760,6.4,342.6,None
34.49,Participant_03,Adaptive_Dual,0.974,1.075,0.764,359.4,342.1,None
34.61,Participant_03,Adaptive_Dual,0.964,1.075,0.765,354.8,342.3,None
34.72,Participant_03,Adaptive_Dual,0.959,1.074,0.765,352.3,343.1,None
34.83,Participant_03,Adaptive_Dual,0.957,1.073,0.766,350.7,344.2,None
34.94,Participant_03,Adaptive_Dual,0.958,1.069,0.768,350.3,347.4,None
35.05,Participant_03,Adaptive_Dual,0.960,1.064,0.771,350.3,351.5,Video
35.16,Participant_03,Adaptive_Dual,0.963,1.055,0.776,350.6,358.3,Video
35.27,Participant_03,Adaptive_Dual,0.964,1.046,0.784,350.4,6.1,Video
35.38,Participant_03,Adaptive_Dual,0.963,1.046,0.793,350.7,8.1,Video
35.49,Participant_03,Adaptive_Dual,0.960,1.043,0.797,350.4,9.9,Video
35.61,Participant_03,Adaptive_Dual,0.957,1.042,0.796,350.2,10.2,Video
35.72,Participant_03,Adaptive_Dual,0.955,1.040,0.790,349.9,10.3,Video
35.83,Participant_03,Adaptive_Dual,0.953,1.042,0.781,349.3,10.6,None
35.94,Participant_03,Adaptive_Dual,0.952,1.042,0.769,348.9,10.0,Video
36.05,Participant_03,Adaptive_Dual,0.952,1.044,0.754,348.8,10.1,Video
36.16,Participant_03,Adaptive_Dual,0.951,1.045,0.732,349.7,9.1,Video
36.27,Participant_03,Adaptive_Dual,0.947,1.047,0.703,351.2,7.8,Video
